,crs_dep_time,crs_arr_time,crs_elapsed_time,flights,distance,year,month,day,dep_time_of_day,arr_time_of_day,mean_arr_delay_orig_airport,mean_arr_delay_dest_airport,mean_arr_delay_carrier,orig_weather_categ_no weather data,orig_weather_categ_rain,orig_weather_categ_snow,orig_weather_categ_snow & rain,orig_weather_categ_sunny,dest_weather_categ_no weather data,dest_weather_categ_rain,dest_weather_categ_snow,dest_weather_categ_snow & rain,dest_weather_categ_sunny,orig_region_East-South Central,orig_region_Mid-Atlantic,orig_region_New England,orig_region_North-West,orig_region_Offshore Territory,orig_region_Pacific,orig_region_South-Atlantic,orig_region_South-West,orig_region_West-North Central,orig_region_West-South Central,dest_region_East-South Central,dest_region_Mid-Atlantic,dest_region_New England,dest_region_North-West,dest_region_Offshore Territory,dest_region_Pacific,dest_region_South-Atlantic,dest_region_South-West,dest_region_West-North Central,dest_region_West-South Central
6369,1451,1729,98.0,1.0,435.0,2019,9,26,2,3,-7.5,5.974789915966387,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6370,820,937,77.0,1.0,259.0,2018,4,26,0,0,-0.6923076923076923,-0.040169133192389,3.8531746031746033,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6371,700,807,247.0,1.0,1747.0,2018,8,20,0,0,2.3117647058823527,2.7577092511013217,3.8531746031746033,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6372,650,925,95.0,1.0,587.0,2019,1,11,0,0,2.4909090909090907,-1.4881889763779528,3.9402271368798565,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6373,1700,1806,126.0,1.0,613.0,2019,4,1,3,3,3.246987951807229,6.166666666666667,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6374,658,1020,142.0,1.0,861.0,2018,10,24,0,0,7.569148936170213,12.64,5.078223270440252,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6375,704,912,128.0,1.0,602.0,2019,12,1,0,0,10.992424242424242,9.221276595744682,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6376,920,1041,81.0,1.0,119.0,2019,9,15,0,0,-4.166666666666667,0.8445945945945946,5.078223270440252,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6377,1115,1244,89.0,1.0,331.0,2018,12,13,0,2,23.2,5.432558139534883,3.8531746031746033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6378,830,1200,390.0,1.0,2565.0,2018,12,24,0,2,12.975961538461538,5.147465437788019,8.24934929724102,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6379,920,1101,101.0,1.0,447.0,2019,9,15,0,0,2.4728682170542635,5.147465437788019,8.24934929724102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6380,1407,1601,114.0,1.0,632.0,2019,7,12,2,2,6.201438848920863,11.274809160305344,5.078223270440252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6381,845,1030,225.0,1.0,1440.0,2018,8,10,0,0,5.879310344827586,4.478260869565218,3.9402271368798565,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6382,2044,2142,58.0,1.0,91.0,2019,4,2,3,1,6.201438848920863,3.0,5.078223270440252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6383,747,1109,142.0,1.0,955.0,2018,4,21,0,0,7.386666666666667,9.756756756756756,8.24934929724102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6384,1600,1720,80.0,1.0,184.0,2018,1,26,2,3,8.71359223300971,5.653846153846154,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6385,1820,2027,67.0,1.0,240.0,2018,12,24,3,3,8.521739130434783,12.64,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6386,2050,2300,250.0,1.0,1660.0,2018,9,28,3,1,7.569148936170213,4.6437246963562755,5.078223270440252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6387,2020,2256,96.0,1.0,533.0,2018,5,17,3,1,10.992424242424242,-0.618421052631579,8.24934929724102,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6388,1655,1824,89.0,1.0,227.0,2019,8,29,2,3,3.246987951807229,25.071428571428573,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6389,620,740,80.0,1.0,304.0,2018,4,12,0,0,2.4728682170542635,9.221276595744682,3.9402271368798565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6390,745,1010,145.0,1.0,544.0,2018,12,19,0,0,8.6875,0.8445945945945946,3.8531746031746033,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6391,1210,1335,85.0,1.0,362.0,2019,10,4,2,2,0.6896551724137931,11.652173913043478,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6392,1025,1126,61.0,1.0,175.0,2018,3,4,0,0,4.353191489361702,-6.8,3.8531746031746033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6393,600,952,172.0,1.0,1088.0,2018,9,22,0,0,-1.0526315789473684,9.606741573033707,5.078223270440252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6394,1528,1845,137.0,1.0,891.0,2018,1,10,2,3,3.3659574468085105,-5.0,0.2486865148861646,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6395,1525,1700,95.0,1.0,376.0,2018,3,25,2,3,6.285714285714286,1.1374407582938388,8.24934929724102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6396,1510,1643,93.0,1.0,269.0,2018,11,11,2,2,8.6875,9.363636363636363,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6397,1120,1708,228.0,1.0,1670.0,2018,8,21,0,3,-0.7631578947368421,-2.0694444444444446,5.078223270440252,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6398,1440,1645,125.0,1.0,650.0,2019,12,11,2,2,6.568421052631579,0.8445945945945946,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6399,600,902,122.0,1.0,731.0,2019,1,11,0,0,7.569148936170213,-0.040169133192389,3.8531746031746033,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6400,707,831,84.0,1.0,201.0,2019,12,12,0,0,11.366071428571429,4.354838709677419,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6401,1945,2226,161.0,1.0,1010.0,2019,5,9,3,1,12.806122448979592,5.653846153846154,3.8531746031746033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6402,1655,1820,85.0,1.0,444.0,2018,7,29,2,3,7.386666666666667,3.0833333333333335,3.9402271368798565,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6403,627,755,88.0,1.0,315.0,2019,4,9,0,0,16.11111111111111,6.31640625,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6404,950,1227,157.0,1.0,944.0,2018,3,25,0,2,20.82941176470588,8.962962962962964,5.078223270440252,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6405,1105,1232,87.0,1.0,257.0,2018,6,16,0,2,1.2,9.606741573033707,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6406,1455,1612,77.0,1.0,316.0,2018,6,27,2,2,4.889952153110048,9.4,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6407,1250,1657,187.0,1.0,1306.0,2019,8,8,2,2,4.353191489361702,0.3163265306122449,3.8531746031746033,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6408,1935,2218,163.0,1.0,954.0,2018,5,8,3,1,-0.7631578947368421,4.6437246963562755,0.2486865148861646,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6409,2010,2320,130.0,1.0,787.0,2018,3,5,3,1,4.889952153110048,0.3163265306122449,8.24934929724102,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6410,1510,1645,95.0,1.0,395.0,2019,8,25,2,2,2.4909090909090907,8.442477876106194,3.9402271368798565,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6411,2215,2349,94.0,1.0,391.0,2019,11,28,1,1,10.992424242424242,-2.1129943502824857,16.312883435582823,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6412,1800,2117,377.0,1.0,2402.0,2019,9,11,3,1,12.975961538461538,4.6437246963562755,8.24934929724102,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6413,2210,2335,85.0,1.0,394.0,2018,5,4,1,1,6.201438848920863,2.8,5.078223270440252,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6414,1826,1926,60.0,1.0,150.0,2018,10,12,3,3,33.666666666666664,-2.1129943502824857,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6415,2210,2320,130.0,1.0,696.0,2019,6,19,1,1,22.07547169811321,8.241379310344827,8.24934929724102,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6416,1939,2127,108.0,1.0,427.0,2019,4,20,3,1,12.816901408450704,0.8445945945945946,5.078223270440252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6417,536,630,54.0,1.0,140.0,2018,1,20,0,0,6.6125,1.1374407582938388,8.24934929724102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6418,1847,2104,137.0,1.0,746.0,2018,12,17,3,1,2.3117647058823527,11.220095693779903,3.8531746031746033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6419,705,747,162.0,1.0,868.0,2018,4,11,0,0,7.569148936170213,9.221276595744682,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6420,1845,2036,111.0,1.0,419.0,2018,11,29,3,3,8.6875,6.126984126984127,8.24934929724102,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6421,843,1000,77.0,1.0,272.0,2019,1,24,0,0,8.521739130434783,-12.833333333333334,8.24934929724102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6422,1106,1412,186.0,1.0,1145.0,2019,5,1,0,2,11.366071428571429,-0.5096153846153846,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6423,1750,1919,149.0,1.0,842.0,2019,10,29,3,3,6.201438848920863,2.689655172413793,5.078223270440252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6424,1750,1857,67.0,1.0,157.0,2018,3,15,3,3,14.666666666666666,9.606741573033707,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6425,1904,2218,134.0,1.0,654.0,2019,8,7,3,1,8.521739130434783,20.5,5.078223270440252,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6426,2045,2227,222.0,1.0,1464.0,2018,6,29,3,1,7.569148936170213,5.147465437788019,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6427,1807,2319,192.0,1.0,1379.0,2019,12,18,3,1,-0.7631578947368421,1.1374407582938388,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6428,930,1030,60.0,1.0,277.0,2018,2,16,0,0,-6.333333333333333,0.85,3.9402271368798565,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6429,1420,1725,125.0,1.0,690.0,2019,3,10,2,3,14.764705882352942,9.606741573033707,5.078223270440252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6430,2220,2359,99.0,1.0,500.0,2019,5,31,1,1,11.366071428571429,0.8445945945945946,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6431,1028,1203,95.0,1.0,399.0,2019,5,30,0,2,8.71359223300971,7.032258064516129,12.312328767123288,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6432,1740,55,315.0,1.0,2409.0,2019,2,27,3,1,-2.4029850746268657,-3.578125,0.2486865148861646,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6433,1340,1435,55.0,1.0,125.0,2019,6,28,2,2,10.992424242424242,10.1,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6434,1018,1137,139.0,1.0,678.0,2018,7,28,0,0,13.46875,6.31640625,8.24934929724102,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6435,1515,1745,150.0,1.0,1009.0,2019,8,11,2,3,-1.7083333333333333,9.221276595744682,0.2486865148861646,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6436,1000,1202,122.0,1.0,463.0,2019,2,13,0,2,12.975961538461538,4.245614035087719,8.24934929724102,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6437,801,1102,181.0,1.0,1166.0,2018,7,14,0,0,2.8823529411764706,11.274809160305344,12.312328767123288,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6438,1818,1959,101.0,1.0,477.0,2019,3,13,3,3,6.809523809523809,9.606741573033707,5.078223270440252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6439,1137,1359,142.0,1.0,857.0,2019,2,5,0,2,6.375,7.032258064516129,12.312328767123288,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6440,2035,2136,121.0,1.0,588.0,2019,3,2,3,1,-3.074829931972789,0.3,3.8531746031746033,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6441,700,745,45.0,1.0,116.0,2019,8,19,0,0,-12.833333333333334,-0.1623931623931624,0.2486865148861646,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6442,820,1025,125.0,1.0,666.0,2018,6,1,0,0,2.3117647058823527,9.606741573033707,3.9402271368798565,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6443,1855,2059,124.0,1.0,502.0,2019,11,10,3,3,8.6875,2.8487394957983194,3.8531746031746033,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6444,1237,1441,124.0,1.0,622.0,2019,6,3,2,2,38.0,5.974789915966387,5.078223270440252,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6445,740,933,173.0,1.0,926.0,2019,10,16,0,0,2.0307692307692307,5.974789915966387,5.078223270440252,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6446,1505,1615,130.0,1.0,641.0,2018,1,22,2,2,0.2987012987012987,-1.6388888888888888,3.9402271368798565,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6447,2026,2237,131.0,1.0,576.0,2018,7,8,3,1,13.46875,-5.075,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6448,955,1112,77.0,1.0,224.0,2018,4,24,0,0,7.569148936170213,1.1374407582938388,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6449,610,820,70.0,1.0,328.0,2019,6,16,0,0,3.3743589743589744,-0.15384615384615385,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6450,820,1049,269.0,1.0,1481.0,2018,11,28,0,0,11.366071428571429,-2.1129943502824857,3.8531746031746033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6451,2021,2225,124.0,1.0,649.0,2019,10,26,3,1,-6.206896551724138,7.986149584487535,16.312883435582823,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6452,1955,2128,153.0,1.0,862.0,2019,8,23,3,1,10.992424242424242,12.547231270358306,5.078223270440252,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6453,955,1120,85.0,1.0,337.0,2019,3,18,0,0,-0.7631578947368421,-3.578125,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6454,1800,2111,131.0,1.0,738.0,2018,2,8,3,1,8.521739130434783,10.0,8.24934929724102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6455,1637,1840,183.0,1.0,936.0,2019,4,8,2,3,6.201438848920863,5.974789915966387,5.078223270440252,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6456,1515,1725,190.0,1.0,1042.0,2019,1,10,2,3,7.851851851851852,1.1374407582938388,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6457,950,1127,97.0,1.0,404.0,2018,5,29,0,0,2.3117647058823527,6.5423728813559325,3.8531746031746033,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6458,1430,1714,164.0,1.0,990.0,2018,10,26,2,3,6.568421052631579,4.245614035087719,5.078223270440252,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6459,731,951,140.0,1.0,780.0,2019,5,31,0,0,2.3117647058823527,10.0,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6460,935,1055,80.0,1.0,323.0,2019,8,12,0,0,2.0307692307692307,7.032258064516129,3.9402271368798565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6461,730,858,88.0,1.0,356.0,2019,10,14,0,0,2.3117647058823527,25.071428571428573,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6462,1640,1818,98.0,1.0,378.0,2019,2,24,2,3,8.6875,8.142857142857142,3.8531746031746033,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6463,1010,1122,72.0,1.0,196.0,2019,5,10,0,0,8.521739130434783,-4.615384615384615,8.24934929724102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6464,1030,1153,83.0,1.0,441.0,2018,7,22,0,0,-0.6923076923076923,9.756756756756756,8.24934929724102,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6465,820,1036,136.0,1.0,811.0,2019,10,20,0,0,22.07547169811321,0.3163265306122449,8.24934929724102,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6466,1645,1750,65.0,1.0,231.0,2019,2,21,2,3,-2.6315789473684212,2.7577092511013217,3.9402271368798565,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6467,2130,2230,60.0,1.0,129.0,2019,2,27,1,1,-1.7083333333333333,4.6437246963562755,0.2486865148861646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6468,1815,2025,250.0,1.0,1626.0,2019,9,27,3,3,9.616279069767442,-0.1623931623931624,0.2486865148861646,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6469,700,847,107.0,1.0,517.0,2018,3,29,0,0,-3.6666666666666665,7.986149584487535,8.24934929724102,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6470,740,856,136.0,1.0,642.0,2019,5,8,0,0,8.2,6.31640625,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6471,2003,2200,117.0,1.0,651.0,2018,7,18,3,1,3.3743589743589744,5.147465437788019,8.24934929724102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6472,2105,2150,105.0,1.0,628.0,2018,7,25,1,1,10.992424242424242,2.7577092511013217,3.9402271368798565,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6473,2225,2356,151.0,1.0,808.0,2018,3,1,1,1,6.201438848920863,-0.618421052631579,5.078223270440252,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6474,820,1005,105.0,1.0,510.0,2019,8,25,0,0,8.521739130434783,6.166666666666667,5.078223270440252,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6475,2215,2320,65.0,1.0,109.0,2019,12,28,1,1,8.521739130434783,19.857142857142858,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6476,545,919,154.0,1.0,949.0,2018,11,8,0,0,-1.6527777777777777,7.032258064516129,5.078223270440252,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6477,850,1200,370.0,1.0,2607.0,2019,4,6,0,2,-1.7083333333333333,5.107142857142857,0.2486865148861646,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6478,1735,2023,348.0,1.0,2306.0,2018,12,21,3,3,22.07547169811321,4.6437246963562755,8.24934929724102,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6479,1208,1443,155.0,1.0,1010.0,2019,8,15,2,2,9.53191489361702,5.1256830601092895,12.312328767123288,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6480,1459,1638,99.0,1.0,405.0,2019,4,10,2,2,3.246987951807229,2.8487394957983194,5.078223270440252,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6481,1805,1956,111.0,1.0,419.0,2018,2,2,3,3,8.6875,6.126984126984127,8.24934929724102,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6482,1245,2053,308.0,1.0,2434.0,2019,12,2,2,3,1.3088235294117647,11.220095693779903,8.24934929724102,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6483,906,1143,277.0,1.0,1739.0,2018,1,26,0,0,8.521739130434783,-0.1623931623931624,8.24934929724102,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6484,2120,2248,88.0,1.0,407.0,2018,11,4,1,1,0.6896551724137931,2.7577092511013217,9.975708502024291,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
