fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name,orig_weather_categ,dest_weather_categ
2019-08-04,UA,UA_CODESHARE,UA,5788,OO,N903EV,5788,10800,BUR,"Burbank, CA",14771,SFO,"San Francisco, CA",1705,1701.0,-4.0,12.0,1713.0,1807.0,4.0,1828,1811.0,-17.0,0.0,,0.0,N,83.0,70.0,54.0,1.0,326.0,,,,,,,,,,sunny,cloudy
2019-06-20,AA,AA,AA,2198,AA,N189UW,2198,11298,DFW,"Dallas/Fort Worth, TX",11697,FLL,"Fort Lauderdale, FL",1430,1529.0,59.0,12.0,1541.0,1857.0,8.0,1826,1905.0,39.0,0.0,,0.0,N,176.0,156.0,136.0,1.0,1119.0,39.0,0.0,0.0,0.0,0.0,,,,,sunny,sunny
2018-01-14,AA,AA,AA,1216,AA,N952AA,1216,14893,SMF,"Sacramento, CA",11298,DFW,"Dallas/Fort Worth, TX",610,609.0,-1.0,27.0,636.0,1126.0,16.0,1137,1142.0,5.0,0.0,,0.0,N,207.0,213.0,170.0,1.0,1431.0,,,,,,,,,,cloudy,sunny
2018-12-27,NK,NK,NK,1710,NK,N650NK,1710,13204,MCO,"Orlando, FL",11433,DTW,"Detroit, MI",900,859.0,-1.0,19.0,918.0,1121.0,8.0,1139,1129.0,-10.0,0.0,,0.0,N,159.0,150.0,123.0,1.0,957.0,,,,,,,,,,cloudy,rain
2019-05-31,UA,UA_CODESHARE,UA,4804,ZW,N435AW,4804,13930,ORD,"Chicago, IL",12323,ILM,"Wilmington, NC",930,921.0,-9.0,17.0,938.0,1223.0,3.0,1249,1226.0,-23.0,0.0,,0.0,N,139.0,125.0,105.0,1.0,760.0,,,,,,,,,,sunny,rain
2018-04-01,G4,G4,G4,515,G4,871GA,515,11638,FAT,"Fresno, CA",12889,LAS,"Las Vegas, NV",2048,2042.0,-6.0,7.0,2049.0,2132.0,4.0,2154,2136.0,-18.0,0.0,,0.0,N,66.0,54.0,43.0,1.0,259.0,,,,,,,,,,sunny,sunny
2018-07-30,DL,DL,DL,1226,DL,N337NB,1226,11433,DTW,"Detroit, MI",13930,ORD,"Chicago, IL",2010,2020.0,10.0,10.0,2030.0,2018.0,13.0,2033,2031.0,-2.0,0.0,,0.0,N,83.0,71.0,48.0,1.0,235.0,,,,,,,,,,sunny,sunny
2019-02-25,AA,AA_CODESHARE,AA,5377,OH,N725PS,5377,10599,BHM,"Birmingham, AL",14100,PHL,"Philadelphia, PA",1106,1121.0,15.0,13.0,1134.0,1413.0,6.0,1415,1419.0,4.0,0.0,,0.0,N,129.0,118.0,99.0,1.0,772.0,,,,,,,,,,sunny,sunny
2019-08-19,AS,AS_CODESHARE,AS,2166,QX,N452QX,2166,14747,SEA,"Seattle, WA",14057,PDX,"Portland, OR",1545,1548.0,3.0,20.0,1608.0,1639.0,4.0,1645,1643.0,-2.0,0.0,,0.0,N,60.0,55.0,31.0,1.0,129.0,,,,,,,,,,cloudy,sunny
2019-03-20,AA,AA_CODESHARE,AA,4559,YX,N138HQ,4559,11066,CMH,"Columbus, OH",14100,PHL,"Philadelphia, PA",821,900.0,39.0,14.0,914.0,1019.0,3.0,1000,1022.0,22.0,0.0,,0.0,N,99.0,82.0,65.0,1.0,406.0,0.0,0.0,0.0,0.0,22.0,,,,,rain,cloudy
2019-11-09,DL,DL_CODESHARE,DL,5875,YX,N869RW,5875,13198,MCI,"Kansas City, MO",10721,BOS,"Boston, MA",1030,1022.0,-8.0,14.0,1036.0,1414.0,12.0,1429,1426.0,-3.0,0.0,,0.0,N,179.0,184.0,158.0,1.0,1256.0,,,,,,,,,,sunny,sunny
2019-07-25,WN,WN,WN,5,WN,N7730A,5,10821,BWI,"Baltimore, MD",13232,MDW,"Chicago, IL",1435,1430.0,-5.0,12.0,1442.0,1510.0,12.0,1540,1522.0,-18.0,0.0,,0.0,N,125.0,112.0,88.0,1.0,611.0,,,,,,,,,,sunny,sunny
2018-09-12,DL,DL_CODESHARE,DL,6117,YX,N870RW,6117,11278,DCA,"Washington, DC",13485,MSN,"Madison, WI",1510,1500.0,-10.0,15.0,1515.0,1600.0,4.0,1632,1604.0,-28.0,0.0,,0.0,N,142.0,124.0,105.0,1.0,707.0,,,,,,,,,,rain,sunny
2019-08-15,NK,NK,NK,2300,NK,N906NK,2300,11433,DTW,"Detroit, MI",13204,MCO,"Orlando, FL",600,555.0,-5.0,25.0,620.0,837.0,5.0,837,842.0,5.0,0.0,,0.0,N,157.0,167.0,137.0,1.0,957.0,,,,,,,,,,rain,rain
2018-11-22,WN,WN,WN,2187,WN,N926WN,2187,14908,SNA,"Santa Ana, CA",12191,HOU,"Houston, TX",840,837.0,-3.0,11.0,848.0,1312.0,3.0,1340,1315.0,-25.0,0.0,,0.0,N,180.0,158.0,144.0,1.0,1357.0,,,,,,,,,,rain,rain
2018-07-04,AS,AS_CODESHARE,AS,3318,OO,N184SY,3318,12892,LAX,"Los Angeles, CA",14831,SJC,"San Jose, CA",1515,1503.0,-12.0,21.0,1524.0,1616.0,4.0,1649,1620.0,-29.0,0.0,,0.0,N,94.0,77.0,52.0,1.0,308.0,,,,,,,,,,sunny,cloudy
2019-06-18,UA,UA_CODESHARE,UA,4130,EV,N17159,4130,11618,EWR,"Newark, NJ",13342,MKE,"Milwaukee, WI",830,820.0,-10.0,20.0,840.0,932.0,6.0,1005,938.0,-27.0,0.0,,0.0,N,155.0,138.0,112.0,1.0,725.0,,,,,,,,,,rain,cloudy
2019-02-19,WN,WN,WN,1357,WN,N947WN,1357,10792,BUF,"Buffalo, NY",11697,FLL,"Fort Lauderdale, FL",750,745.0,-5.0,23.0,808.0,1101.0,4.0,1100,1105.0,5.0,0.0,,0.0,N,190.0,200.0,173.0,1.0,1166.0,,,,,,,,,,cloudy,cloudy
2019-09-12,DL,DL,DL,1176,DL,N997DL,1176,10397,ATL,"Atlanta, GA",10792,BUF,"Buffalo, NY",1633,1652.0,19.0,9.0,1701.0,1834.0,4.0,1831,1838.0,7.0,0.0,,0.0,N,118.0,106.0,93.0,1.0,712.0,,,,,,,,,,sunny,rain
2019-11-19,NK,NK,NK,781,NK,N621NK,781,11433,DTW,"Detroit, MI",10821,BWI,"Baltimore, MD",735,732.0,-3.0,9.0,741.0,854.0,7.0,904,901.0,-3.0,0.0,,0.0,N,89.0,89.0,73.0,1.0,409.0,,,,,,,,,,cloudy,rain
2019-11-03,DL,DL,DL,1811,DL,N723TW,1811,10721,BOS,"Boston, MA",12892,LAX,"Los Angeles, CA",725,722.0,-3.0,69.0,831.0,1121.0,7.0,1052,1128.0,36.0,0.0,,0.0,N,387.0,426.0,350.0,1.0,2611.0,0.0,0.0,36.0,0.0,0.0,,,,,sunny,sunny
2018-02-25,DL,DL_CODESHARE,DL,3502,9E,N980EV,3502,11433,DTW,"Detroit, MI",13931,ORF,"Norfolk, VA",1010,1010.0,,13.0,1023.0,1152.0,3.0,1208,1155.0,-13.0,0.0,,0.0,N,118.0,105.0,89.0,1.0,529.0,,,,,,,,,,rain,cloudy
2019-09-03,UA,UA_CODESHARE,UA,5333,OO,N165SY,5333,14771,SFO,"San Francisco, CA",14869,SLC,"Salt Lake City, UT",1106,1117.0,11.0,27.0,1144.0,1407.0,10.0,1414,1417.0,3.0,0.0,,0.0,N,128.0,120.0,83.0,1.0,599.0,,,,,,,,,,cloudy,sunny
2019-09-05,DL,DL,DL,2582,DL,N917DL,2582,11042,CLE,"Cleveland, OH",10397,ATL,"Atlanta, GA",1045,1041.0,-4.0,16.0,1057.0,1213.0,7.0,1232,1220.0,-12.0,0.0,,0.0,N,107.0,99.0,76.0,1.0,554.0,,,,,,,,,,sunny,sunny
2019-02-01,AA,AA,AA,1604,AA,N4005X,1604,14683,SAT,"San Antonio, TX",13303,MIA,"Miami, FL",601,558.0,-3.0,9.0,607.0,918.0,10.0,944,928.0,-16.0,0.0,,0.0,N,163.0,150.0,131.0,1.0,1143.0,,,,,,,,,,rain,cloudy
2019-12-18,DL,DL,DL,2353,DL,N314DN,2353,10397,ATL,"Atlanta, GA",13303,MIA,"Miami, FL",1959,2010.0,11.0,17.0,2027.0,2158.0,18.0,2151,2216.0,25.0,0.0,,0.0,N,112.0,126.0,91.0,1.0,594.0,11.0,0.0,14.0,0.0,0.0,,,,,sunny,rain
2019-12-15,DL,DL,DL,1945,DL,N366NW,1945,14107,PHX,"Phoenix, AZ",14747,SEA,"Seattle, WA",1600,1558.0,-2.0,11.0,1609.0,1804.0,10.0,1817,1814.0,-3.0,0.0,,0.0,N,197.0,196.0,175.0,1.0,1107.0,,,,,,,,,,sunny,rain
2019-11-12,B6,B6,B6,2625,B6,N324JB,2625,14492,RDU,"Raleigh/Durham, NC",11697,FLL,"Fort Lauderdale, FL",1831,1943.0,72.0,14.0,1957.0,2137.0,9.0,2038,2146.0,68.0,0.0,,0.0,N,127.0,123.0,100.0,1.0,680.0,57.0,0.0,0.0,0.0,11.0,,,,,rain,cloudy
2018-09-18,AA,AA_CODESHARE,AA,4571,YX,N408YX,4571,13303,MIA,"Miami, FL",10994,CHS,"Charleston, SC",1626,1613.0,-13.0,21.0,1634.0,1750.0,9.0,1812,1759.0,-13.0,0.0,,0.0,N,106.0,106.0,76.0,1.0,489.0,,,,,,,,,,rain,rain
2019-05-07,WN,WN,WN,2143,WN,N273WN,2143,14771,SFO,"San Francisco, CA",12889,LAS,"Las Vegas, NV",835,830.0,-5.0,15.0,845.0,950.0,7.0,1010,957.0,-13.0,0.0,,0.0,N,95.0,87.0,65.0,1.0,414.0,,,,,,,,,,cloudy,sunny
2018-10-16,AA,AA_CODESHARE,AA,5143,OH,N505AE,5143,11278,DCA,"Washington, DC",11267,DAY,"Dayton, OH",2200,2159.0,-1.0,9.0,2208.0,2314.0,1.0,2327,2315.0,-12.0,0.0,,0.0,N,87.0,76.0,66.0,1.0,391.0,,,,,,,,,,cloudy,sunny
2018-08-09,AA,AA,AA,643,AA,N916US,643,14107,PHX,"Phoenix, AZ",11057,CLT,"Charlotte, NC",1450,1447.0,-3.0,13.0,1500.0,2143.0,4.0,2158,2147.0,-11.0,0.0,,0.0,N,248.0,240.0,223.0,1.0,1773.0,,,,,,,,,,rain,sunny
2019-07-14,UA,UA_CODESHARE,UA,4330,EV,N13908,4330,10747,BRO,"Brownsville, TX",12266,IAH,"Houston, TX",1605,1552.0,-13.0,10.0,1602.0,1707.0,4.0,1722,1711.0,-11.0,0.0,,0.0,N,77.0,79.0,65.0,1.0,308.0,,,,,,,,,,sunny,rain
2018-10-23,F9,F9,F9,623,F9,N324FR,623,14492,RDU,"Raleigh/Durham, NC",11433,DTW,"Detroit, MI",600,717.0,77.0,29.0,746.0,909.0,9.0,749,918.0,89.0,0.0,,0.0,N,109.0,121.0,83.0,1.0,501.0,77.0,0.0,12.0,0.0,0.0,557.0,34.0,34.0,,sunny,sunny
2018-05-10,DL,DL_CODESHARE,DL,5125,9E,N8974C,5125,14100,PHL,"Philadelphia, PA",14492,RDU,"Raleigh/Durham, NC",1910,1045.0,935.0,38.0,1123.0,1214.0,5.0,2105,1219.0,914.0,0.0,,0.0,N,115.0,94.0,51.0,1.0,337.0,783.0,0.0,0.0,0.0,131.0,,,,,rain,sunny
2018-03-01,WN,WN,WN,490,WN,N7856A,490,11259,DAL,"Dallas, TX",13495,MSY,"New Orleans, LA",1835,1907.0,32.0,10.0,1917.0,2014.0,3.0,1955,2017.0,22.0,0.0,,0.0,N,80.0,70.0,57.0,1.0,436.0,7.0,0.0,0.0,0.0,15.0,,,,,rain,rain
2019-10-16,WN,WN,WN,2483,WN,N489WN,2483,11292,DEN,"Denver, CO",14869,SLC,"Salt Lake City, UT",710,709.0,-1.0,13.0,722.0,826.0,5.0,835,831.0,-4.0,0.0,,0.0,N,85.0,82.0,64.0,1.0,391.0,,,,,,,,,,sunny,sunny
2018-10-06,DL,DL_CODESHARE,DL,7426,OO,N433SW,7426,13487,MSP,"Minneapolis, MN",12343,INL,"International Falls, MN",915,951.0,36.0,33.0,1024.0,1106.0,3.0,1025,1109.0,44.0,0.0,,0.0,N,70.0,78.0,42.0,1.0,255.0,36.0,0.0,8.0,0.0,0.0,,,,,cloudy,rain
2019-06-10,UA,UA,UA,2354,UA,N13720,2354,10140,ABQ,"Albuquerque, NM",12266,IAH,"Houston, TX",540,546.0,6.0,9.0,555.0,838.0,10.0,847,848.0,1.0,0.0,,0.0,N,127.0,122.0,103.0,1.0,744.0,,,,,,,,,,sunny,cloudy
2019-08-12,B6,B6,B6,754,B6,N703JB,754,14843,SJU,"San Juan, PR",11697,FLL,"Fort Lauderdale, FL",343,342.0,-1.0,11.0,353.0,559.0,5.0,621,604.0,-17.0,0.0,,0.0,N,158.0,142.0,126.0,1.0,1046.0,,,,,,,,,,sunny,rain
2018-09-21,AA,AA_CODESHARE,AA,3591,MQ,N232NN,3591,13930,ORD,"Chicago, IL",12451,JAX,"Jacksonville, FL",1830,1829.0,-1.0,55.0,1924.0,2220.0,4.0,2158,2224.0,26.0,0.0,,0.0,N,148.0,175.0,116.0,1.0,864.0,0.0,0.0,26.0,0.0,0.0,,,,,cloudy,sunny
2018-02-06,UA,UA_CODESHARE,UA,6020,YV,N509MJ,6020,10792,BUF,"Buffalo, NY",12264,IAD,"Washington, DC",1435,1429.0,-6.0,10.0,1439.0,1530.0,4.0,1550,1534.0,-16.0,0.0,,0.0,N,75.0,65.0,51.0,1.0,283.0,,,,,,,,,,snow,sunny
2018-03-09,WN,WN,WN,1689,WN,N8618N,1689,14107,PHX,"Phoenix, AZ",14122,PIT,"Pittsburgh, PA",1115,1115.0,0.0,20.0,1135.0,1656.0,6.0,1715,1702.0,-13.0,0.0,,0.0,N,240.0,227.0,201.0,1.0,1814.0,,,,,,,,,,sunny,cloudy
2019-07-03,UA,UA_CODESHARE,UA,3615,YX,N644RW,3615,11618,EWR,"Newark, NJ",14193,PNS,"Pensacola, FL",1115,1114.0,-1.0,17.0,1131.0,1244.0,4.0,1308,1248.0,-20.0,0.0,,0.0,N,173.0,154.0,133.0,1.0,1015.0,,,,,,,,,,cloudy,sunny
2019-11-26,UA,UA_CODESHARE,UA,4734,AX,N21129,4734,13930,ORD,"Chicago, IL",11721,FNT,"Flint, MI",1156,1200.0,4.0,19.0,1219.0,1353.0,4.0,1405,1357.0,-8.0,0.0,,0.0,N,69.0,57.0,34.0,1.0,223.0,,,,,,,,,,rain,cloudy
2018-03-28,B6,B6,B6,1326,B6,N355JB,1326,10821,BWI,"Baltimore, MD",10721,BOS,"Boston, MA",1856,1900.0,4.0,13.0,1913.0,2006.0,6.0,2019,2012.0,-7.0,0.0,,0.0,N,83.0,72.0,53.0,1.0,369.0,,,,,,,,,,rain,cloudy
2018-11-20,AA,AA,AA,2068,AA,N925UY,2068,12953,LGA,"New York, NY",11057,CLT,"Charlotte, NC",1717,1742.0,25.0,24.0,1806.0,1935.0,5.0,1935,1940.0,5.0,0.0,,0.0,N,138.0,118.0,89.0,1.0,544.0,,,,,,,,,,cloudy,sunny
2019-12-22,UA,UA_CODESHARE,UA,5088,OO,N928SW,5088,13930,ORD,"Chicago, IL",15454,UIN,"Quincy, IL",1545,1540.0,-5.0,36.0,1616.0,1656.0,5.0,1706,1701.0,-5.0,0.0,,0.0,N,81.0,81.0,40.0,1.0,222.0,,,,,,,,,,sunny,sunny
2018-06-18,B6,B6,B6,2128,B6,N603JB,2128,13204,MCO,"Orlando, FL",11618,EWR,"Newark, NJ",601,652.0,51.0,12.0,704.0,912.0,9.0,834,921.0,47.0,0.0,,0.0,N,153.0,149.0,128.0,1.0,937.0,17.0,0.0,0.0,0.0,30.0,,,,,sunny,sunny
2018-12-21,UA,UA,UA,753,UA,N676UA,753,14771,SFO,"San Francisco, CA",11618,EWR,"Newark, NJ",1000,1004.0,4.0,22.0,1026.0,1819.0,17.0,1824,1836.0,12.0,0.0,,0.0,N,324.0,332.0,293.0,1.0,2565.0,,,,,,,,,,rain,rain
2019-05-20,WN,WN,WN,897,WN,N7725A,897,13232,MDW,"Chicago, IL",11618,EWR,"Newark, NJ",540,534.0,-6.0,8.0,542.0,808.0,5.0,840,813.0,-27.0,0.0,,0.0,N,120.0,99.0,86.0,1.0,711.0,,,,,,,,,,cloudy,sunny
2018-09-04,WN,WN,WN,1877,WN,N8520Q,1877,12892,LAX,"Los Angeles, CA",13796,OAK,"Oakland, CA",600,559.0,-1.0,11.0,610.0,702.0,7.0,715,709.0,-6.0,0.0,,0.0,N,75.0,70.0,52.0,1.0,337.0,,,,,,,,,,cloudy,sunny
2018-08-26,AA,AA,AA,251,AA,N196AA,251,13303,MIA,"Miami, FL",12478,JFK,"New York, NY",1355,1353.0,-2.0,20.0,1413.0,1641.0,7.0,1656,1648.0,-8.0,0.0,,0.0,N,181.0,175.0,148.0,1.0,1089.0,,,,,,,,,,rain,sunny
2019-02-09,AA,AA,AA,2578,AA,N902NN,2578,10721,BOS,"Boston, MA",14107,PHX,"Phoenix, AZ",1606,1602.0,-4.0,14.0,1616.0,2010.0,5.0,2015,2015.0,0.0,0.0,,0.0,N,369.0,373.0,354.0,1.0,2300.0,,,,,,,,,,sunny,sunny
2018-07-30,DL,DL_CODESHARE,DL,5410,9E,N904XJ,5410,12478,JFK,"New York, NY",13930,ORD,"Chicago, IL",959,953.0,-6.0,25.0,1018.0,1119.0,11.0,1144,1130.0,-14.0,0.0,,0.0,N,165.0,157.0,121.0,1.0,740.0,,,,,,,,,,sunny,sunny
2018-01-21,AA,AA,AA,2463,AA,N107NN,2463,10721,BOS,"Boston, MA",12478,JFK,"New York, NY",1210,1203.0,-7.0,26.0,1229.0,1319.0,4.0,1330,1323.0,-7.0,0.0,,0.0,N,80.0,80.0,50.0,1.0,187.0,,,,,,,,,,sunny,cloudy
2018-03-09,WN,WN,WN,5757,WN,N8324A,5757,10693,BNA,"Nashville, TN",13204,MCO,"Orlando, FL",1540,1547.0,7.0,7.0,1554.0,1812.0,5.0,1825,1817.0,-8.0,0.0,,0.0,N,105.0,90.0,78.0,1.0,616.0,,,,,,,,,,sunny,sunny
2018-12-03,AA,AA_CODESHARE,AA,5417,OH,N718PS,5417,11193,CVG,"Cincinnati, OH",14100,PHL,"Philadelphia, PA",552,600.0,8.0,15.0,615.0,726.0,4.0,738,730.0,-8.0,0.0,,0.0,N,106.0,90.0,71.0,1.0,507.0,,,,,,,,,,cloudy,cloudy
2018-09-13,WN,WN,WN,5781,WN,N432WN,5781,14570,RNO,"Reno, NV",12889,LAS,"Las Vegas, NV",1650,1658.0,8.0,12.0,1710.0,1806.0,3.0,1805,1809.0,4.0,0.0,,0.0,N,75.0,71.0,56.0,1.0,345.0,,,,,,,,,,sunny,sunny
2019-06-18,AS,AS,AS,877,AS,N516AS,877,13796,OAK,"Oakland, CA",12982,LIH,"Lihue, HI",1210,1155.0,-15.0,12.0,1207.0,1357.0,6.0,1440,1403.0,-37.0,0.0,,0.0,N,330.0,308.0,290.0,1.0,2457.0,,,,,,,,,,sunny,sunny
2018-04-09,DL,DL,DL,1166,DL,N680DA,1166,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",1955,1955.0,0.0,18.0,2013.0,2120.0,10.0,2128,2130.0,2.0,0.0,,0.0,N,93.0,95.0,67.0,1.0,404.0,,,,,,,,,,rain,rain
2019-10-15,WN,WN,WN,649,WN,N8650F,649,10821,BWI,"Baltimore, MD",10257,ALB,"Albany, NY",1640,1635.0,-5.0,10.0,1645.0,1737.0,2.0,1800,1739.0,-21.0,0.0,,0.0,N,80.0,64.0,52.0,1.0,289.0,,,,,,,,,,sunny,sunny
2019-04-15,AS,AS,AS,64,AS,N611AS,64,14256,PSG,"Petersburg, AK",15841,WRG,"Wrangell, AK",1525,1516.0,-9.0,8.0,1524.0,1534.0,3.0,1545,1537.0,-8.0,0.0,,0.0,N,20.0,21.0,10.0,1.0,31.0,,,,,,,,,,cloudy,rain
2018-04-15,WN,WN,WN,3171,WN,N934WN,3171,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1600,1608.0,8.0,15.0,1623.0,1704.0,4.0,1700,1708.0,8.0,0.0,,0.0,N,60.0,60.0,41.0,1.0,239.0,,,,,,,,,,sunny,sunny
2018-11-04,AA,AA,AA,1056,AA,N998AN,1056,11298,DFW,"Dallas/Fort Worth, TX",12953,LGA,"New York, NY",912,944.0,32.0,14.0,958.0,1335.0,4.0,1334,1339.0,5.0,0.0,,0.0,N,202.0,175.0,157.0,1.0,1389.0,,,,,,,,,,rain,sunny
2019-02-21,UA,UA_CODESHARE,UA,4629,AX,N10156,4629,11109,COS,"Colorado Springs, CO",11292,DEN,"Denver, CO",1840,1830.0,-10.0,13.0,1843.0,1853.0,19.0,1935,1912.0,-23.0,0.0,,0.0,N,55.0,42.0,10.0,1.0,73.0,,,,,,,,,,sunny,sunny
2019-05-22,AA,AA,AA,1279,AA,N987AN,1279,10423,AUS,"Austin, TX",14107,PHX,"Phoenix, AZ",826,823.0,-3.0,12.0,835.0,840.0,10.0,908,850.0,-18.0,0.0,,0.0,N,162.0,147.0,125.0,1.0,872.0,,,,,,,,,,cloudy,sunny
2019-10-13,UA,UA_CODESHARE,UA,5858,OO,N918SW,5858,11292,DEN,"Denver, CO",14252,PSC,"Pasco/Kennewick/Richland, WA",1330,1325.0,-5.0,18.0,1343.0,1446.0,6.0,1507,1452.0,-15.0,0.0,,0.0,N,157.0,147.0,123.0,1.0,852.0,,,,,,,,,,sunny,cloudy
2019-07-01,DL,DL,DL,2215,DL,N588NW,2215,12173,HNL,"Honolulu, HI",14747,SEA,"Seattle, WA",2200,2203.0,3.0,17.0,2220.0,636.0,9.0,645,645.0,0.0,0.0,,0.0,N,345.0,342.0,316.0,1.0,2677.0,,,,,,,,,,rain,sunny
2019-05-21,AA,AA_CODESHARE,AA,5675,OH,N597NN,5675,14100,PHL,"Philadelphia, PA",14193,PNS,"Pensacola, FL",1540,1539.0,-1.0,18.0,1557.0,1706.0,4.0,1717,1710.0,-7.0,0.0,,0.0,N,157.0,151.0,129.0,1.0,935.0,,,,,,,,,,sunny,sunny
2019-04-15,DL,DL_CODESHARE,DL,3523,OO,N601XJ,3523,10469,AZO,"Kalamazoo, MI",11433,DTW,"Detroit, MI",1030,1024.0,-6.0,19.0,1043.0,1107.0,8.0,1123,1115.0,-8.0,0.0,,0.0,N,53.0,51.0,24.0,1.0,113.0,,,,,,,,,,sunny,cloudy
2019-11-11,DL,DL,DL,1097,DL,N112DU,1097,14869,SLC,"Salt Lake City, UT",14831,SJC,"San Jose, CA",825,822.0,-3.0,27.0,849.0,911.0,3.0,922,914.0,-8.0,0.0,,0.0,N,117.0,112.0,82.0,1.0,584.0,,,,,,,,,,sunny,sunny
2018-01-26,UA,UA,UA,1732,UA,N72405,1732,14683,SAT,"San Antonio, TX",12266,IAH,"Houston, TX",1010,1012.0,2.0,15.0,1027.0,1102.0,5.0,1112,1107.0,-5.0,0.0,,0.0,N,62.0,55.0,35.0,1.0,191.0,,,,,,,,,,rain,rain
2019-06-14,AA,AA,AA,2016,AA,N107US,2016,11278,DCA,"Washington, DC",13204,MCO,"Orlando, FL",1137,1134.0,-3.0,15.0,1149.0,1344.0,11.0,1357,1355.0,-2.0,0.0,,0.0,N,140.0,141.0,115.0,1.0,759.0,,,,,,,,,,sunny,rain
2019-05-31,AA,AA_CODESHARE,AA,3817,MQ,N220NN,3817,10529,BDL,"Hartford, CT",13930,ORD,"Chicago, IL",1556,1612.0,16.0,10.0,1622.0,1718.0,12.0,1744,1730.0,-14.0,0.0,,0.0,N,168.0,138.0,116.0,1.0,783.0,,,,,,,,,,sunny,sunny
2019-07-15,DL,DL,DL,1740,DL,N774DE,1740,13487,MSP,"Minneapolis, MN",15304,TPA,"Tampa, FL",850,846.0,-4.0,19.0,905.0,1244.0,4.0,1302,1248.0,-14.0,0.0,,0.0,N,192.0,182.0,159.0,1.0,1306.0,,,,,,,,,,rain,rain
2019-08-04,UA,UA,UA,1931,UA,N405UA,1931,14771,SFO,"San Francisco, CA",14908,SNA,"Santa Ana, CA",2025,2020.0,-5.0,29.0,2049.0,2154.0,16.0,2154,2210.0,16.0,0.0,,0.0,N,89.0,110.0,65.0,1.0,372.0,0.0,0.0,16.0,0.0,0.0,,,,,cloudy,sunny
2019-08-07,UA,UA,UA,264,UA,N26215,264,13485,MSN,"Madison, WI",11292,DEN,"Denver, CO",652,654.0,2.0,11.0,705.0,757.0,13.0,818,810.0,-8.0,0.0,,0.0,N,146.0,136.0,112.0,1.0,826.0,,,,,,,,,,sunny,sunny
2019-09-29,AA,AA,AA,467,AA,N701UW,467,15304,TPA,"Tampa, FL",11278,DCA,"Washington, DC",855,851.0,-4.0,16.0,907.0,1104.0,4.0,1110,1108.0,-2.0,0.0,,0.0,N,135.0,137.0,117.0,1.0,814.0,,,,,,,,,,sunny,sunny
2018-09-27,UA,UA_CODESHARE,UA,3605,YX,N646RW,3605,13930,ORD,"Chicago, IL",11057,CLT,"Charlotte, NC",1145,1143.0,-2.0,16.0,1159.0,1434.0,11.0,1451,1445.0,-6.0,0.0,,0.0,N,126.0,122.0,95.0,1.0,599.0,,,,,,,,,,sunny,rain
2019-07-29,AS,AS,AS,760,AS,N462AS,760,14679,SAN,"San Diego, CA",13204,MCO,"Orlando, FL",1000,954.0,-6.0,27.0,1021.0,1752.0,76.0,1810,1908.0,58.0,0.0,,0.0,N,310.0,374.0,271.0,1.0,2149.0,0.0,0.0,58.0,0.0,0.0,,,,,cloudy,rain
2019-02-20,WN,WN,WN,1498,WN,N8523W,1498,11697,FLL,"Fort Lauderdale, FL",14307,PVD,"Providence, RI",1155,1159.0,4.0,11.0,1210.0,1439.0,4.0,1500,1443.0,-17.0,0.0,,0.0,N,185.0,164.0,149.0,1.0,1188.0,,,,,,,,,,sunny,snow
2018-06-30,DL,DL,DL,1564,DL,N958DL,1564,14492,RDU,"Raleigh/Durham, NC",10397,ATL,"Atlanta, GA",1453,1501.0,8.0,24.0,1525.0,1630.0,7.0,1626,1637.0,11.0,0.0,,0.0,N,93.0,96.0,65.0,1.0,356.0,,,,,,,,,,cloudy,sunny
2019-09-23,AS,AS,AS,93,AS,N457AS,93,14747,SEA,"Seattle, WA",10299,ANC,"Anchorage, AK",2055,2100.0,5.0,20.0,2120.0,2349.0,4.0,2335,2353.0,18.0,0.0,,0.0,N,220.0,233.0,209.0,1.0,1448.0,0.0,0.0,18.0,0.0,0.0,,,,,rain,sunny
2018-03-14,DL,DL,DL,2463,DL,N987DL,2463,12278,ICT,"Wichita, KS",10397,ATL,"Atlanta, GA",1115,1120.0,5.0,11.0,1131.0,1407.0,11.0,1420,1418.0,-2.0,0.0,,0.0,N,125.0,118.0,96.0,1.0,782.0,,,,,,,,,,sunny,sunny
2018-01-03,WN,WN,WN,574,WN,N8651A,574,15016,STL,"St. Louis, MO",13342,MKE,"Milwaukee, WI",1600,1609.0,9.0,8.0,1617.0,1707.0,3.0,1710,1710.0,0.0,0.0,,0.0,N,70.0,61.0,50.0,1.0,317.0,,,,,,,,,,cloudy,cloudy
