crs_dep_time,dep_time,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,dep_time_of_day,arr_time_of_day,mean_arr_delay_orig_airport,mean_arr_delay_dest_airport,mean_arr_delay_carrier,year,month,day,orig_weather_categ_empty,orig_weather_categ_no weather data,orig_weather_categ_rain,orig_weather_categ_snow,orig_weather_categ_snow & rain,orig_weather_categ_sunny,dest_weather_categ_empty,dest_weather_categ_no weather data,dest_weather_categ_rain,dest_weather_categ_snow,dest_weather_categ_snow & rain,dest_weather_categ_sunny
1435,1435.0,14.0,1449.0,1651.0,10.0,1706,1701.0,0.0,0.0,151.0,146.0,122.0,1.0,954.0,1,3,-3.5,2.7822222222222224,6.624,2018,5,26,0,0,0,0,0,0,0,0,0,0,0,1
650,651.0,15.0,706.0,828.0,10.0,840,838.0,0.0,0.0,230.0,227.0,202.0,1.0,1535.0,0,0,4.371794871794871,12.79734219269103,3.8926503340757237,2018,7,23,0,0,0,0,0,1,0,0,0,0,0,1
630,625.0,12.0,637.0,1029.0,12.0,1114,1041.0,0.0,0.0,224.0,196.0,172.0,1.0,1482.0,0,0,-6.206896551724138,1.1483253588516746,8.433741351782864,2019,2,12,0,0,0,0,0,0,0,0,0,0,0,0
1450,1439.0,19.0,1458.0,1540.0,8.0,1610,1548.0,0.0,0.0,80.0,69.0,42.0,1.0,236.0,1,1,5.229665071770335,12.79734219269103,0.2513274336283186,2019,9,12,0,0,0,0,0,1,0,0,0,0,0,1
2040,2037.0,22.0,2059.0,2143.0,6.0,2153,2149.0,0.0,0.0,73.0,72.0,44.0,1.0,215.0,2,2,8.890721649484536,14.2,5.238848337388483,2018,11,17,0,0,0,0,1,0,0,0,0,1,0,0
1730,1730.0,21.0,1751.0,2308.0,5.0,2331,2313.0,0.0,0.0,241.0,223.0,197.0,1.0,1797.0,2,2,-0.7767857142857143,5.515463917525773,3.8926503340757237,2019,8,16,0,0,0,0,0,1,0,0,0,0,0,1
1720,0.0,0.0,0.0,0.0,0.0,1958,0.0,1.0,0.0,338.0,0.0,0.0,1.0,2358.0,2,3,22.5,5.541666666666667,8.433741351782864,2019,8,7,0,0,1,0,0,0,0,0,0,0,0,1
1921,1914.0,15.0,1929.0,2133.0,15.0,2151,2148.0,0.0,0.0,210.0,214.0,184.0,1.0,1158.0,2,2,8.41025641025641,6.182608695652174,5.238848337388483,2019,11,10,0,0,0,0,0,1,0,0,0,0,0,1
820,825.0,8.0,833.0,938.0,22.0,955,1000.0,0.0,0.0,215.0,215.0,185.0,1.0,1363.0,0,0,-1.6527777777777777,12.79734219269103,4.019512195121951,2018,3,27,0,0,1,0,0,0,0,0,0,0,0,1
610,606.0,19.0,625.0,1057.0,18.0,1115,1115.0,0.0,0.0,185.0,189.0,152.0,1.0,1242.0,0,0,-0.7767857142857143,3.1204819277108435,4.019512195121951,2018,7,4,0,0,0,0,0,1,0,0,1,0,0,0
600,557.0,15.0,612.0,731.0,12.0,808,743.0,0.0,0.0,128.0,106.0,79.0,1.0,612.0,0,0,8.076190476190476,5.153846153846154,3.8926503340757237,2019,6,12,0,0,1,0,0,0,0,0,0,0,0,1
800,825.0,16.0,841.0,1058.0,4.0,1055,1102.0,0.0,0.0,235.0,217.0,197.0,1.0,1444.0,0,0,6.035398230088496,9.380952380952381,4.019512195121951,2018,1,28,0,0,0,0,0,0,0,0,0,0,0,1
508,507.0,13.0,520.0,741.0,14.0,804,755.0,0.0,0.0,236.0,228.0,201.0,1.0,1303.0,0,0,13.978378378378379,6.182608695652174,5.238848337388483,2018,12,25,0,0,0,0,0,0,0,0,1,0,0,0
2015,2037.0,11.0,2048.0,2207.0,4.0,2205,2211.0,0.0,0.0,170.0,154.0,139.0,1.0,957.0,2,2,3.2956521739130435,0.8607594936708861,4.019512195121951,2018,5,5,0,0,0,0,0,0,0,0,1,0,0,0
1659,1710.0,31.0,1741.0,1936.0,8.0,1908,1944.0,0.0,0.0,129.0,154.0,115.0,1.0,569.0,1,3,13.230392156862745,24.59016393442623,8.433741351782864,2019,6,5,0,0,1,0,0,0,0,0,1,0,0,0
1813,1811.0,12.0,1823.0,1902.0,6.0,1925,1908.0,0.0,0.0,72.0,57.0,39.0,1.0,224.0,2,3,5.0594059405940595,6.182608695652174,8.433741351782864,2018,4,24,0,0,0,0,0,1,0,0,0,0,0,1
2159,2157.0,16.0,2213.0,2245.0,5.0,2302,2250.0,0.0,0.0,123.0,113.0,92.0,1.0,707.0,3,2,2.3300395256916997,19.857142857142858,3.8926503340757237,2019,8,3,0,0,1,0,0,0,0,0,1,0,0,0
1532,1538.0,8.0,1546.0,1637.0,4.0,1631,1641.0,0.0,0.0,59.0,63.0,51.0,1.0,222.0,1,1,-1.7521367521367521,2.3125,0.2513274336283186,2018,10,21,0,0,0,0,0,1,0,0,0,0,0,1
1550,1625.0,7.0,1632.0,1728.0,7.0,1645,1735.0,0.0,0.0,115.0,130.0,116.0,1.0,491.0,1,1,14.333333333333334,4.681632653061224,0.2513274336283186,2019,7,10,0,0,0,0,0,0,0,0,1,0,0,0
1220,1230.0,14.0,1244.0,1424.0,6.0,1430,1430.0,0.0,0.0,130.0,120.0,100.0,1.0,659.0,1,1,11.787878787878787,5.853982300884955,5.238848337388483,2019,7,12,0,0,0,0,0,1,0,0,1,0,0,0
1640,1736.0,10.0,1746.0,1903.0,4.0,1814,1907.0,0.0,0.0,94.0,91.0,77.0,1.0,507.0,1,3,2.1746031746031744,9.715909090909092,3.8926503340757237,2019,3,12,0,0,0,0,0,1,0,0,0,0,0,1
1155,1147.0,13.0,1200.0,1244.0,4.0,1303,1248.0,0.0,0.0,68.0,61.0,44.0,1.0,305.0,0,1,5.0594059405940595,-2.0985915492957745,8.433741351782864,2018,8,21,0,0,0,0,0,1,0,0,1,0,0,0
810,805.0,15.0,820.0,900.0,18.0,938,918.0,0.0,0.0,88.0,73.0,40.0,1.0,237.0,0,0,7.380952380952381,6.182608695652174,5.238848337388483,2018,1,24,0,0,0,0,0,1,0,0,0,0,0,1
1848,1901.0,41.0,1942.0,2030.0,17.0,2007,2047.0,0.0,0.0,79.0,106.0,48.0,1.0,259.0,2,3,-0.6923076923076923,-0.040169133192389,3.8926503340757237,2019,10,10,0,0,0,0,0,1,0,0,0,0,0,1
1130,1129.0,11.0,1140.0,1224.0,4.0,1245,1228.0,0.0,0.0,75.0,59.0,44.0,1.0,270.0,0,1,2.3300395256916997,2.9,4.019512195121951,2019,1,31,0,0,0,0,0,1,0,0,0,0,0,1
525,531.0,22.0,553.0,1126.0,5.0,1130,1131.0,0.0,0.0,245.0,240.0,213.0,1.0,1855.0,0,0,3.780821917808219,8.91588785046729,4.019512195121951,2018,7,28,0,0,0,0,0,0,0,0,0,0,0,1
2345,2326.0,13.0,2339.0,707.0,5.0,746,712.0,0.0,0.0,301.0,286.0,268.0,1.0,2434.0,3,0,-1.7521367521367521,11.608910891089108,8.433741351782864,2019,10,13,0,0,0,0,0,0,0,0,0,0,0,0
1235,1232.0,10.0,1242.0,1516.0,9.0,1530,1525.0,0.0,0.0,115.0,113.0,94.0,1.0,674.0,1,1,7.380952380952381,-0.040169133192389,3.8926503340757237,2018,10,7,0,0,1,0,0,0,0,0,0,0,0,1
810,819.0,18.0,837.0,908.0,5.0,905,913.0,0.0,0.0,55.0,54.0,31.0,1.0,129.0,0,0,-1.7521367521367521,4.681632653061224,0.2513274336283186,2019,2,15,0,0,1,0,0,0,0,0,1,0,0,0
1459,1459.0,17.0,1516.0,1615.0,16.0,1633,1631.0,0.0,0.0,94.0,92.0,59.0,1.0,405.0,1,1,11.520361990950226,7.389830508474576,3.8926503340757237,2019,7,29,0,0,1,0,0,0,0,0,0,0,0,1
659,659.0,16.0,715.0,959.0,12.0,1017,1011.0,0.0,0.0,138.0,132.0,104.0,1.0,765.0,0,0,2.5849056603773586,9.01863354037267,3.8926503340757237,2019,2,18,0,0,0,0,0,0,0,0,1,0,0,0
740,0.0,0.0,0.0,0.0,0.0,917,0.0,1.0,0.0,97.0,0.0,0.0,1.0,408.0,0,0,-8.066666666666666,6.182608695652174,5.238848337388483,2019,10,25,0,0,1,0,0,0,0,0,1,0,0,0
1504,1550.0,13.0,1603.0,1915.0,7.0,1847,1922.0,0.0,0.0,163.0,152.0,132.0,1.0,985.0,1,3,7.691891891891892,6.617142857142857,5.238848337388483,2019,6,24,0,0,1,0,0,0,0,0,0,0,0,1
1400,1515.0,13.0,1528.0,1727.0,5.0,1641,1732.0,0.0,0.0,101.0,77.0,59.0,1.0,416.0,1,1,21.0,2.8728813559322033,3.8926503340757237,2019,3,25,0,0,0,0,0,0,0,0,0,0,0,1
940,937.0,14.0,951.0,1051.0,6.0,1110,1057.0,0.0,0.0,90.0,80.0,60.0,1.0,352.0,0,0,-3.3333333333333335,4.681632653061224,0.2513274336283186,2019,4,2,0,0,1,0,0,0,0,0,0,0,0,0
700,657.0,17.0,714.0,757.0,6.0,815,803.0,0.0,0.0,75.0,66.0,43.0,1.0,184.0,0,0,8.886138613861386,5.853982300884955,3.8926503340757237,2018,8,7,0,0,0,0,0,1,0,0,0,0,0,1
1420,1432.0,8.0,1440.0,1942.0,5.0,2015,1947.0,0.0,0.0,235.0,195.0,182.0,1.0,1797.0,1,3,-0.7767857142857143,5.515463917525773,4.019512195121951,2019,3,4,0,0,0,0,0,0,0,0,0,0,0,0
1959,1957.0,20.0,2017.0,2105.0,7.0,2109,2112.0,0.0,0.0,70.0,75.0,48.0,1.0,236.0,2,2,-0.7767857142857143,2.7822222222222224,10.057142857142857,2019,1,24,0,0,0,0,0,1,0,0,0,0,0,1
1156,1200.0,19.0,1219.0,1353.0,4.0,1405,1357.0,0.0,0.0,69.0,57.0,34.0,1.0,223.0,0,1,8.890721649484536,51.57142857142857,8.433741351782864,2019,11,26,0,0,1,0,0,0,0,0,0,0,0,0
2225,2222.0,46.0,2308.0,2400.0,12.0,2356,12.0,0.0,0.0,91.0,110.0,52.0,1.0,284.0,3,2,4.371794871794871,-7.5,3.8926503340757237,2018,2,8,0,0,0,0,0,0,0,0,0,0,0,0
1426,1426.0,20.0,1446.0,1546.0,10.0,1554,1556.0,0.0,0.0,88.0,90.0,60.0,1.0,272.0,1,1,-12.8,6.559837728194726,5.238848337388483,2019,4,25,0,0,1,0,0,0,0,0,0,0,0,1
1915,2010.0,33.0,2043.0,2214.0,25.0,2119,2239.0,0.0,0.0,124.0,149.0,91.0,1.0,585.0,2,2,2.1746031746031744,5.853982300884955,3.8926503340757237,2019,8,1,0,0,0,0,0,1,0,0,0,0,0,1
910,902.0,48.0,950.0,1135.0,3.0,1139,1138.0,0.0,0.0,149.0,156.0,105.0,1.0,718.0,0,0,4.462068965517242,11.666666666666666,3.8926503340757237,2019,3,15,0,0,1,0,0,0,0,0,0,0,0,0
1014,1011.0,16.0,1027.0,1210.0,6.0,1222,1216.0,0.0,0.0,308.0,305.0,283.0,1.0,2172.0,0,1,2.3300395256916997,-0.1623931623931624,3.8926503340757237,2019,5,3,0,0,1,0,0,0,0,0,0,0,0,1
610,603.0,15.0,618.0,715.0,19.0,738,734.0,0.0,0.0,88.0,91.0,57.0,1.0,414.0,0,0,1.0833333333333333,7.389830508474576,3.8926503340757237,2019,9,23,0,0,1,0,0,0,0,0,0,0,0,1
1703,1818.0,10.0,1828.0,1921.0,6.0,1830,1927.0,0.0,0.0,87.0,69.0,53.0,1.0,305.0,2,3,7.486486486486487,1.1483253588516746,8.433741351782864,2019,12,23,0,0,1,0,0,0,0,0,0,0,0,1
903,854.0,10.0,904.0,959.0,8.0,1031,1007.0,0.0,0.0,88.0,73.0,55.0,1.0,282.0,0,0,-9.75,0.8680555555555556,5.238848337388483,2019,7,26,0,0,0,0,0,1,0,0,0,0,0,1
1850,1833.0,12.0,1845.0,2038.0,3.0,2115,2041.0,0.0,0.0,205.0,188.0,173.0,1.0,1184.0,2,2,3.347826086956522,6.114754098360656,-8.6,2018,2,12,0,0,1,0,0,0,0,0,0,0,0,1
2227,2222.0,14.0,2236.0,2339.0,2.0,2355,2341.0,0.0,0.0,88.0,79.0,63.0,1.0,444.0,3,2,2.3300395256916997,12.125,3.8926503340757237,2018,10,6,0,0,0,0,0,1,0,0,0,0,0,1
1950,1949.0,5.0,1954.0,2046.0,2.0,2055,2048.0,0.0,0.0,65.0,59.0,52.0,1.0,248.0,2,3,0.625,6.114754098360656,4.019512195121951,2018,5,25,0,0,0,0,0,1,0,0,0,0,0,1
1830,1822.0,12.0,1834.0,2000.0,6.0,2018,2006.0,0.0,0.0,108.0,104.0,86.0,1.0,641.0,2,3,7.691891891891892,17.625,5.238848337388483,2019,3,19,0,0,0,0,0,1,0,0,0,0,0,1
815,805.0,22.0,827.0,826.0,13.0,845,839.0,0.0,0.0,90.0,94.0,59.0,1.0,359.0,0,0,-13.0,8.167138810198301,8.433741351782864,2018,3,1,0,0,0,0,0,1,0,0,0,0,0,1
920,1012.0,26.0,1038.0,1451.0,4.0,1420,1455.0,0.0,0.0,240.0,223.0,193.0,1.0,1598.0,0,1,4.462068965517242,9.53125,12.448753462603879,2018,12,9,0,0,0,0,0,1,0,0,0,0,0,1
2045,2047.0,12.0,2059.0,2225.0,6.0,2230,2231.0,0.0,0.0,105.0,104.0,86.0,1.0,587.0,2,2,8.076190476190476,0.3263157894736842,4.019512195121951,2019,2,15,0,0,0,0,0,0,0,0,0,0,0,1
1725,1821.0,48.0,1909.0,1947.0,4.0,1831,1951.0,0.0,0.0,66.0,90.0,38.0,1.0,153.0,2,3,13.978378378378379,19.75,5.238848337388483,2019,8,14,0,0,1,0,0,0,0,0,0,0,0,0
1100,1053.0,9.0,1102.0,1150.0,3.0,1218,1153.0,0.0,0.0,78.0,60.0,48.0,1.0,200.0,0,1,8.886138613861386,11.608910891089108,8.433741351782864,2019,8,4,0,0,0,0,0,1,0,0,0,0,0,1
2238,2249.0,22.0,2311.0,113.0,3.0,119,116.0,0.0,0.0,161.0,147.0,122.0,1.0,957.0,3,2,20.952662721893493,2.8728813559322033,10.057142857142857,2018,6,24,0,0,1,0,0,0,0,0,0,0,0,0
1408,1419.0,11.0,1430.0,1543.0,7.0,1545,1550.0,0.0,0.0,97.0,91.0,73.0,1.0,526.0,1,1,2.3300395256916997,4.426229508196721,3.8926503340757237,2018,9,20,0,0,0,0,0,1,0,0,0,0,0,1
1135,1311.0,20.0,1331.0,1648.0,8.0,1532,1656.0,0.0,0.0,177.0,165.0,137.0,1.0,1008.0,0,1,4.371794871794871,11.608910891089108,8.433741351782864,2019,8,6,0,0,0,0,0,1,0,0,1,0,0,0
1535,1528.0,9.0,1537.0,1648.0,10.0,1659,1658.0,0.0,0.0,204.0,210.0,191.0,1.0,1363.0,1,1,-1.6527777777777777,12.79734219269103,3.8926503340757237,2019,5,9,0,0,1,0,0,0,0,0,0,0,0,0
1700,1655.0,15.0,1710.0,1818.0,15.0,1843,1833.0,0.0,0.0,103.0,98.0,68.0,1.0,461.0,2,3,13.91304347826087,5.853982300884955,5.238848337388483,2018,2,9,0,0,0,0,0,1,0,0,0,0,0,0
520,511.0,11.0,522.0,610.0,5.0,631,615.0,0.0,0.0,71.0,64.0,48.0,1.0,316.0,0,0,1.6666666666666667,1.1483253588516746,8.433741351782864,2019,7,28,0,0,0,0,0,1,0,0,1,0,0,0
1315,1328.0,21.0,1349.0,1508.0,4.0,1450,1512.0,0.0,0.0,155.0,164.0,139.0,1.0,920.0,1,1,6.291970802919708,0.8607594936708861,4.019512195121951,2019,7,28,0,0,0,0,0,1,0,0,1,0,0,0
1210,1202.0,20.0,1222.0,1324.0,10.0,1322,1334.0,0.0,0.0,132.0,152.0,122.0,1.0,689.0,1,1,2.3300395256916997,1.1483253588516746,8.433741351782864,2018,11,10,0,0,0,0,0,1,0,0,0,0,0,0
950,1029.0,35.0,1104.0,1233.0,4.0,1210,1237.0,0.0,0.0,140.0,128.0,89.0,1.0,748.0,0,1,3.3803418803418803,-5.833333333333333,0.2513274336283186,2019,10,23,0,0,0,0,0,0,0,0,0,0,0,1
1200,1157.0,9.0,1206.0,1510.0,4.0,1540,1514.0,0.0,0.0,160.0,137.0,124.0,1.0,1117.0,1,1,5.0594059405940595,4.426229508196721,8.433741351782864,2019,3,4,0,0,0,0,0,0,0,0,0,0,0,0
640,635.0,13.0,648.0,1050.0,5.0,1106,1055.0,0.0,0.0,146.0,140.0,122.0,1.0,936.0,0,0,-3.8260869565217392,1.1483253588516746,8.433741351782864,2019,5,27,0,0,0,0,0,1,0,0,0,0,0,0
622,616.0,25.0,641.0,1154.0,29.0,1205,1223.0,0.0,0.0,223.0,247.0,193.0,1.0,1635.0,0,1,3.780821917808219,1.1483253588516746,8.433741351782864,2019,4,26,0,0,0,0,0,0,0,0,0,0,0,1
1844,1839.0,8.0,1847.0,1959.0,5.0,2030,2004.0,0.0,0.0,106.0,85.0,72.0,1.0,508.0,2,3,2.3300395256916997,3.4166666666666665,3.8926503340757237,2019,4,3,0,0,0,0,0,1,0,0,0,0,0,1
854,855.0,20.0,915.0,1330.0,6.0,1346,1336.0,0.0,0.0,172.0,161.0,135.0,1.0,1211.0,0,1,-0.7767857142857143,2.526315789473684,5.238848337388483,2019,12,4,0,0,1,0,0,0,0,0,0,0,0,1
930,1014.0,25.0,1039.0,1359.0,30.0,1330,1429.0,0.0,0.0,180.0,195.0,140.0,1.0,1216.0,0,1,3.3803418803418803,4.478260869565218,3.8926503340757237,2019,2,22,0,0,1,0,0,0,0,0,0,0,1,0
955,957.0,18.0,1015.0,1144.0,3.0,1200,1147.0,0.0,0.0,125.0,110.0,89.0,1.0,651.0,0,1,3.780821917808219,9.380952380952381,4.019512195121951,2019,9,13,0,0,0,0,0,1,0,0,0,0,0,1
2012,2007.0,11.0,2018.0,2230.0,13.0,2258,2243.0,0.0,0.0,106.0,96.0,72.0,1.0,522.0,2,2,3.780821917808219,1.5714285714285714,8.433741351782864,2019,9,10,0,0,0,0,0,1,0,0,0,0,0,1
1125,0.0,0.0,0.0,0.0,0.0,1324,0.0,1.0,0.0,59.0,0.0,0.0,1.0,119.0,0,1,8.890721649484536,,8.433741351782864,2018,12,14,0,0,1,0,0,0,0,0,1,0,0,0
915,914.0,10.0,924.0,1106.0,10.0,1114,1116.0,0.0,0.0,239.0,242.0,222.0,1.0,1628.0,0,0,5.0594059405940595,-3.634920634920635,10.057142857142857,2019,5,29,0,0,0,0,0,0,0,0,0,0,0,1
2005,2000.0,6.0,2006.0,2017.0,7.0,2030,2024.0,0.0,0.0,85.0,84.0,71.0,1.0,487.0,2,3,6.6,8.241379310344827,4.019512195121951,2019,8,9,0,0,0,0,0,1,0,0,0,0,0,1
1310,1323.0,24.0,1347.0,1501.0,6.0,1503,1507.0,0.0,0.0,113.0,104.0,74.0,1.0,419.0,1,1,9.065217391304348,6.327868852459017,8.433741351782864,2019,2,1,0,0,0,0,0,1,0,0,0,0,0,0
2339,2336.0,19.0,2355.0,27.0,4.0,40,31.0,0.0,0.0,61.0,55.0,32.0,1.0,192.0,3,2,2.3300395256916997,-4.357142857142857,3.8926503340757237,2019,7,31,0,0,1,0,0,0,0,0,1,0,0,0
2030,2043.0,8.0,2051.0,2137.0,6.0,2130,2143.0,0.0,0.0,120.0,120.0,106.0,1.0,651.0,2,2,9.729411764705882,8.167138810198301,4.019512195121951,2019,8,17,0,0,0,0,0,1,0,0,1,0,0,0
1537,1543.0,5.0,1548.0,1632.0,2.0,1637,1634.0,0.0,0.0,60.0,51.0,44.0,1.0,222.0,1,1,-1.7521367521367521,2.3125,0.2513274336283186,2018,4,27,0,0,1,0,0,0,0,0,1,0,0,0
2300,2341.0,20.0,1.0,805.0,9.0,739,814.0,0.0,0.0,339.0,333.0,304.0,1.0,2475.0,3,0,-0.7767857142857143,9.01863354037267,5.238848337388483,2019,8,30,0,0,0,0,0,1,0,0,0,0,0,1
1553,1629.0,35.0,1704.0,1849.0,11.0,1810,1900.0,0.0,0.0,137.0,151.0,105.0,1.0,746.0,1,3,2.3300395256916997,11.608910891089108,3.8926503340757237,2018,9,27,0,0,1,0,0,0,0,0,1,0,0,0
2235,2234.0,21.0,2255.0,17.0,9.0,30,26.0,0.0,0.0,115.0,112.0,82.0,1.0,577.0,3,2,2.3300395256916997,-1.5,3.8926503340757237,2018,5,18,0,0,1,0,0,0,0,0,1,0,0,0
1815,1818.0,27.0,1845.0,2131.0,5.0,2134,2136.0,0.0,0.0,139.0,138.0,106.0,1.0,849.0,2,2,8.890721649484536,0.5925925925925926,8.433741351782864,2019,5,16,0,0,0,0,0,0,0,0,1,0,0,0
1617,1620.0,12.0,1632.0,1726.0,12.0,1800,1738.0,0.0,0.0,103.0,78.0,54.0,1.0,337.0,1,3,3.780821917808219,12.79734219269103,8.433741351782864,2018,2,24,0,0,0,0,0,1,0,0,0,0,0,1
1000,1039.0,33.0,1112.0,1208.0,4.0,1127,1212.0,0.0,0.0,87.0,93.0,56.0,1.0,332.0,0,0,11.520361990950226,4.2,3.8926503340757237,2018,11,27,0,0,0,0,0,0,0,0,0,0,1,0
1048,1034.0,11.0,1045.0,1144.0,9.0,1218,1153.0,0.0,0.0,90.0,79.0,59.0,1.0,296.0,0,1,-2.4444444444444446,5.853982300884955,3.8926503340757237,2018,8,6,0,0,1,0,0,0,0,0,0,0,0,1
1243,1239.0,13.0,1252.0,1429.0,6.0,1450,1435.0,0.0,0.0,127.0,116.0,97.0,1.0,700.0,1,1,8.076190476190476,-0.5247524752475248,5.238848337388483,2019,10,2,0,0,0,0,0,1,0,0,1,0,0,0
740,737.0,15.0,752.0,926.0,25.0,1018,951.0,0.0,0.0,338.0,314.0,274.0,1.0,2125.0,0,0,6.291970802919708,12.79734219269103,5.238848337388483,2018,11,15,0,0,1,0,0,0,0,0,0,0,0,1
1830,2100.0,32.0,2132.0,2356.0,5.0,2135,1.0,0.0,0.0,125.0,121.0,84.0,1.0,599.0,2,2,8.890721649484536,0.8680555555555556,8.433741351782864,2019,9,16,0,0,0,0,0,0,0,0,0,0,0,1
1115,1114.0,10.0,1124.0,1359.0,8.0,1425,1407.0,0.0,0.0,130.0,113.0,95.0,1.0,814.0,0,1,6.291666666666667,9.715909090909092,4.019512195121951,2019,5,4,0,0,1,0,0,0,0,0,1,0,0,0
1036,1033.0,14.0,1047.0,1141.0,6.0,1156,1147.0,0.0,0.0,80.0,74.0,54.0,1.0,321.0,0,0,2.3300395256916997,-5.075,3.8926503340757237,2019,2,14,0,0,0,0,0,0,0,0,0,0,0,0
1135,1130.0,6.0,1136.0,1231.0,3.0,1245,1234.0,0.0,0.0,70.0,64.0,55.0,1.0,281.0,0,1,2.8823529411764706,-1.5,4.019512195121951,2019,4,20,0,0,1,0,0,0,0,0,1,0,0,0
1814,1814.0,28.0,1842.0,2152.0,7.0,2159,2159.0,0.0,0.0,165.0,165.0,130.0,1.0,1005.0,2,2,8.890721649484536,6.617142857142857,8.433741351782864,2018,4,15,0,0,1,0,0,0,0,0,1,0,0,0
2205,2202.0,17.0,2219.0,2329.0,5.0,2344,2334.0,0.0,0.0,99.0,92.0,70.0,1.0,441.0,3,2,22.5,11.0,8.433741351782864,2018,6,26,0,0,0,0,0,0,0,0,0,0,0,0
1810,1828.0,15.0,1843.0,1949.0,2.0,1940,1951.0,0.0,0.0,90.0,83.0,66.0,1.0,335.0,2,3,13.978378378378379,3.0,5.238848337388483,2019,1,18,0,0,0,0,0,0,0,0,0,0,0,0
2040,2054.0,14.0,2108.0,2203.0,4.0,2158,2207.0,0.0,0.0,198.0,193.0,175.0,1.0,1205.0,2,2,7.691891891891892,5.229166666666667,5.238848337388483,2019,3,30,0,0,0,0,0,0,0,0,0,0,0,1
1249,1248.0,20.0,1308.0,1909.0,33.0,1930,1942.0,0.0,0.0,281.0,294.0,241.0,1.0,2153.0,1,3,3.445026178010471,9.01863354037267,3.8926503340757237,2018,11,28,0,0,0,0,0,1,0,0,0,0,0,0
1745,1741.0,30.0,1811.0,1954.0,4.0,1930,1958.0,0.0,0.0,105.0,137.0,103.0,1.0,646.0,2,3,2.3300395256916997,10.25,3.8926503340757237,2019,4,14,0,0,1,0,0,0,0,1,0,0,0,0
1955,1951.0,14.0,2005.0,2153.0,4.0,2216,2157.0,0.0,0.0,141.0,126.0,108.0,1.0,838.0,2,2,-1.7521367521367521,11.652173913043478,0.2513274336283186,2019,11,17,0,0,1,0,0,0,0,0,0,0,0,1
630,635.0,10.0,645.0,822.0,4.0,841,826.0,0.0,0.0,131.0,111.0,97.0,1.0,595.0,0,0,8.142857142857142,1.1483253588516746,8.433741351782864,2018,12,1,0,0,1,0,0,0,0,0,1,0,0,0
1019,1013.0,13.0,1026.0,1036.0,6.0,1105,1042.0,0.0,0.0,106.0,89.0,70.0,1.0,551.0,0,0,20.952662721893493,-2.0985915492957745,10.057142857142857,2018,10,6,0,0,0,0,0,1,0,0,1,0,0,0
700,654.0,16.0,710.0,804.0,3.0,819,807.0,0.0,0.0,79.0,73.0,54.0,1.0,314.0,0,0,-6.142857142857143,3.3306451612903225,0.2513274336283186,2018,1,29,0,0,0,0,0,1,0,0,0,0,0,1
745,738.0,22.0,800.0,1106.0,4.0,1129,1110.0,0.0,0.0,164.0,152.0,126.0,1.0,1005.0,0,0,8.890721649484536,6.617142857142857,8.433741351782864,2018,4,6,0,0,0,0,0,0,0,0,0,0,0,1
625,621.0,10.0,631.0,725.0,8.0,749,733.0,0.0,0.0,84.0,72.0,54.0,1.0,306.0,0,0,11.787878787878787,2.8728813559322033,3.8926503340757237,2019,6,13,0,0,0,0,0,1,0,0,1,0,0,0
815,828.0,9.0,837.0,926.0,1.0,925,927.0,0.0,0.0,70.0,59.0,49.0,1.0,326.0,0,0,3.780821917808219,-3.242424242424242,4.019512195121951,2018,10,26,0,0,0,0,0,1,0,0,0,0,0,1
1330,1329.0,9.0,1338.0,1442.0,3.0,1455,1445.0,0.0,0.0,85.0,76.0,64.0,1.0,406.0,1,1,2.3300395256916997,0.3263157894736842,4.019512195121951,2019,10,23,0,0,0,0,0,1,0,0,0,0,0,1
730,728.0,10.0,738.0,1320.0,27.0,1337,1347.0,0.0,0.0,247.0,259.0,222.0,1.0,1781.0,0,1,3.338709677419355,6.559837728194726,5.238848337388483,2019,7,1,0,0,0,0,0,1,0,0,0,0,0,0
1626,1614.0,15.0,1629.0,1730.0,7.0,1757,1737.0,0.0,0.0,91.0,83.0,61.0,1.0,329.0,1,3,-3.3333333333333335,5.244131455399061,8.433741351782864,2019,12,25,0,0,0,0,0,1,0,0,1,0,0,0
1826,1818.0,12.0,1830.0,1957.0,15.0,2035,2012.0,0.0,0.0,129.0,114.0,87.0,1.0,602.0,2,3,11.076335877862595,9.380952380952381,5.238848337388483,2018,2,11,0,0,0,0,0,1,0,0,0,0,0,1
1030,1024.0,19.0,1043.0,1107.0,8.0,1123,1115.0,0.0,0.0,53.0,51.0,24.0,1.0,113.0,0,0,-7.333333333333333,2.8728813559322033,3.8926503340757237,2019,4,15,0,0,0,0,0,1,0,0,0,0,0,0
1327,1336.0,10.0,1346.0,1417.0,4.0,1416,1421.0,0.0,0.0,49.0,45.0,31.0,1.0,125.0,1,1,1.0,-0.5247524752475248,5.238848337388483,2019,1,5,0,1,0,0,0,0,0,0,0,0,0,1
1300,1254.0,6.0,1300.0,1354.0,3.0,1415,1357.0,0.0,0.0,75.0,63.0,54.0,1.0,302.0,1,1,7.486486486486487,0.8607594936708861,4.019512195121951,2018,2,28,0,0,0,0,0,1,0,0,0,0,0,0
