fl_date,city,count,weather_categ
2018-07-04,"Salt Lake City, UT",1,sunny
2018-07-04,"San Diego, CA",1,sunny
2018-07-04,"San Juan, PR",1,sunny
2018-07-04,"Seattle, WA",1,sunny
2018-07-04,"Sun Valley/Hailey/Ketchum, ID",1,sunny
2018-07-04,"Tampa, FL",1,rain
2018-07-04,"Washington, DC",1,sunny
2018-07-04,"Yuma, AZ",1,sunny
2018-07-05,"Allentown/Bethlehem/Easton, PA",1,cloudy
2018-07-05,"Denver, CO",1,rain
2018-07-05,"Detroit, MI",1,rain
2018-07-05,"Durango, CO",1,sunny
2018-07-06,"Nashville, TN",1,rain
2018-07-06,"Phoenix, AZ",1,sunny
2018-07-09,"Charlotte, NC",1,sunny
2018-07-07,"White Plains, NY",1,sunny
2018-07-08,"Bellingham, WA",1,sunny
2018-07-08,"Charlottesville, VA",1,sunny
2018-07-08,"El Paso, TX",1,sunny
2018-07-08,"Fort Lauderdale, FL",1,rain
2018-07-08,"Greer, SC",1,sunny
2018-07-08,"Indianapolis, IN",1,sunny
2018-07-08,"Kansas City, MO",1,sunny
2018-07-08,"Las Vegas, NV",1,sunny
2018-07-08,"Los Angeles, CA",1,sunny
2018-07-08,"Minot, ND",1,sunny
2018-07-08,"New York, NY",1,sunny
2018-07-08,"Newark, NJ",1,sunny
2018-07-08,"Philadelphia, PA",1,sunny
2018-07-08,"Portland, OR",1,sunny
2018-07-08,"Salt Lake City, UT",1,sunny
2018-07-08,"San Francisco, CA",1,sunny
2018-07-08,"Sanford, FL",1,rain
2018-07-08,"Seattle, WA",1,sunny
2018-07-08,"Stillwater, OK",1,sunny
2018-07-09,"Austin, TX",1,rain
2018-07-09,"Baltimore, MD",1,sunny
2018-07-09,"Boston, MA",1,sunny
2018-07-09,"Buffalo, NY",1,sunny
2018-07-08,"Baltimore, MD",1,sunny
2018-07-07,"Sioux Falls, SD",1,sunny
2018-07-06,"Providence, RI",1,rain
2018-07-07,"Seattle, WA",1,cloudy
2018-07-06,"Raleigh/Durham, NC",1,rain
2018-07-06,"Rochester, NY",1,rain
2018-07-06,"Salt Lake City, UT",1,sunny
2018-07-06,"San Antonio, TX",1,rain
2018-07-06,"Seattle, WA",1,cloudy
2018-07-06,"South Bend, IN",1,sunny
2018-07-06,"St. Petersburg, FL",1,rain
2018-07-06,"Washington, DC",1,rain
2018-07-07,"Albany, NY",1,sunny
2018-07-07,"Albuquerque, NM",1,sunny
2018-07-07,"Baltimore, MD",1,sunny
2018-07-07,"Bozeman, MT",1,sunny
2018-07-07,"Chicago, IL",1,sunny
2018-07-07,"Dallas/Fort Worth, TX",1,sunny
2018-07-07,"Detroit, MI",1,sunny
2018-07-07,"Kahului, HI",1,no weather data
2018-07-07,"Las Vegas, NV",1,sunny
2018-07-07,"Los Angeles, CA",1,sunny
2018-07-07,"Miami, FL",1,rain
2018-07-07,"Nashville, TN",1,rain
2018-07-07,"Oakland, CA",1,sunny
2018-07-07,"Raleigh/Durham, NC",1,rain
2018-07-07,"San Francisco, CA",1,sunny
2018-07-15,"Minneapolis, MN",1,sunny
2018-07-15,"Nashville, TN",1,rain
2018-07-15,"Newark, NJ",1,rain
2018-07-23,"White Plains, NY",1,rain
2018-07-24,"Beaumont/Port Arthur, TX",1,sunny
2018-07-24,"Cleveland, OH",1,rain
2018-07-24,"Fort Lauderdale, FL",1,rain
2018-07-24,"Houston, TX",1,cloudy
2018-07-24,"Jackson/Vicksburg, MS",1,sunny
2018-07-24,"Las Vegas, NV",1,sunny
2018-07-24,"Los Angeles, CA",1,sunny
2018-07-24,"New Orleans, LA",1,sunny
2018-07-24,"New York, NY",1,rain
2018-07-24,"Newark, NJ",1,rain
2018-07-24,"San Francisco, CA",1,cloudy
2018-07-24,"Sanford, FL",1,rain
2018-07-24,"Tampa, FL",1,rain
2018-07-25,"Charlotte, NC",1,rain
2018-07-25,"Chattanooga, TN",1,sunny
2018-07-25,"Cincinnati, OH",1,sunny
2018-07-25,"Dallas/Fort Worth, TX",1,sunny
2018-07-25,"Detroit, MI",1,sunny
2018-07-25,"Honolulu, HI",1,cloudy
2018-07-25,"Jacksonville, FL",1,rain
2018-07-25,"Key West, FL",1,no weather data
2018-07-25,"Manchester, NH",1,rain
2018-07-24,"Allentown/Bethlehem/Easton, PA",1,rain
2018-07-23,"Portland, OR",1,sunny
2018-07-25,"Milwaukee, WI",1,sunny
2018-07-23,"Oklahoma City, OK",1,sunny
2018-07-21,"Seattle, WA",1,sunny
2018-07-21,"Spokane, WA",1,sunny
2018-07-21,"Tulsa, OK",1,sunny
2018-07-21,"Washington, DC",1,rain
2018-07-22,"Austin, TX",1,sunny
2018-07-22,"Boston, MA",1,rain
2018-07-22,"Butte, MT",1,sunny
2018-07-22,"Charleston, SC",1,rain
2018-07-22,"Dallas/Fort Worth, TX",1,sunny
2018-07-22,"Detroit, MI",1,rain
2018-07-22,"Houston, TX",1,sunny
2018-07-22,"Kalispell, MT",1,sunny
2018-07-22,"Las Vegas, NV",1,sunny
2018-07-22,"Portland, OR",1,sunny
2018-07-22,"Salt Lake City, UT",1,cloudy
2018-07-22,"Washington, DC",1,rain
2018-07-23,"Atlanta, GA",1,cloudy
2018-07-23,"Denver, CO",1,rain
2018-07-23,"Evansville, IN",1,cloudy
2018-07-23,"Honolulu, HI",1,sunny
2018-07-23,"Kansas City, MO",1,cloudy
2018-07-23,"Little Rock, AR",1,cloudy
2018-07-23,"Miami, FL",1,rain
2018-07-25,"Miami, FL",1,rain
2018-07-25,"Missoula, MT",1,sunny
2018-07-21,"San Jose, CA",1,sunny
2018-07-27,"Kansas City, MO",1,sunny
2018-07-27,"Los Angeles, CA",1,sunny
2018-07-27,"Louisville, KY",1,sunny
2018-07-27,"New York, NY",1,rain
2018-07-27,"Philadelphia, PA",1,rain
2018-07-27,"Salt Lake City, UT",1,rain
2018-07-27,"Santa Ana, CA",1,sunny
2018-07-27,"Scranton/Wilkes-Barre, PA",1,rain
2018-07-27,"St. Louis, MO",1,sunny
2018-07-28,"Anchorage, AK",1,cloudy
2018-07-28,"Bloomington/Normal, IL",1,sunny
2018-07-28,"Corpus Christi, TX",1,rain
2018-07-28,"Houston, TX",1,sunny
2018-07-28,"La Crosse, WI",1,sunny
2018-07-28,"Las Vegas, NV",1,sunny
2018-07-28,"Minneapolis, MN",1,sunny
2018-07-28,"New York, NY",1,rain
2018-07-28,"Orlando, FL",1,rain
2018-07-28,"Philadelphia, PA",1,rain
2018-07-28,"Portland, ME",1,rain
2018-07-28,"Providence, RI",1,rain
2018-07-28,"Roanoke, VA",1,sunny
2018-07-28,"San Diego, CA",1,cloudy
2018-07-27,"Las Vegas, NV",1,sunny
2018-07-27,"Fort Myers, FL",1,rain
2018-07-25,"New York, NY",1,rain
2018-07-27,"Detroit, MI",1,sunny
2018-07-25,"Oklahoma City, OK",1,sunny
2018-07-25,"Palm Springs, CA",1,sunny
2018-07-25,"Philadelphia, PA",1,rain
2018-07-25,"Phoenix, AZ",1,sunny
2018-07-25,"Portland, OR",1,sunny
2018-07-25,"San Antonio, TX",1,sunny
2018-07-25,"San Jose, CA",1,sunny
2018-07-25,"St. Louis, MO",1,sunny
2018-07-25,"Washington, DC",1,rain
2018-07-26,"Chicago, IL",1,sunny
2018-07-26,"Detroit, MI",1,sunny
2018-07-26,"Las Vegas, NV",1,sunny
2018-07-26,"Milwaukee, WI",1,rain
2018-07-26,"Minneapolis, MN",1,rain
2018-07-26,"New Orleans, LA",1,sunny
2018-07-26,"New York, NY",1,rain
2018-07-26,"Oklahoma City, OK",1,rain
2018-07-26,"Portland, OR",1,sunny
2018-07-26,"San Francisco, CA",1,cloudy
2018-07-26,"Seattle, WA",1,sunny
2018-07-27,"Boston, MA",1,sunny
2018-07-27,"Cleveland, OH",1,rain
2018-07-27,"Denver, CO",1,rain
2018-07-21,"San Juan, PR",1,sunny
2018-07-21,"San Francisco, CA",1,sunny
2018-07-15,"Oakland, CA",1,cloudy
2018-07-17,"Lexington, KY",1,rain
2018-07-17,"Milwaukee, WI",1,sunny
2018-07-17,"Newark, NJ",1,rain
2018-07-17,"San Antonio, TX",1,sunny
2018-07-17,"Savannah, GA",1,rain
2018-07-17,"Seattle, WA",1,sunny
2018-07-17,"State College, PA",1,rain
2018-07-17,"West Palm Beach/Palm Beach, FL",1,rain
2018-07-18,"Burbank, CA",1,cloudy
2018-07-18,"Columbus, OH",1,sunny
2018-07-18,"Dallas/Fort Worth, TX",1,sunny
2018-07-18,"Detroit, MI",1,sunny
2018-07-18,"Harrisburg, PA",1,sunny
2018-07-18,"Hobbs, NM",1,sunny
2018-07-18,"Honolulu, HI",1,cloudy
2018-07-18,"Houston, TX",1,cloudy
2018-07-18,"Las Vegas, NV",1,rain
2018-07-18,"Long Beach, CA",1,cloudy
2018-07-18,"Los Angeles, CA",1,cloudy
2018-07-18,"Louisville, KY",1,sunny
2018-07-18,"Phoenix, AZ",1,cloudy
2018-07-18,"Portland, OR",1,sunny
2018-07-18,"Sacramento, CA",1,sunny
2018-07-18,"San Francisco, CA",1,cloudy
2018-07-17,"Memphis, TN",1,rain
2018-07-17,"Greensboro/High Point, NC",1,rain
2018-07-18,"Washington, DC",1,sunny
2018-07-17,"Eugene, OR",1,sunny
2018-07-15,"Punta Gorda, FL",1,sunny
2018-07-15,"San Diego, CA",1,sunny
2018-07-15,"San Francisco, CA",1,cloudy
2018-07-15,"Williston, ND",1,sunny
2018-07-16,"Anchorage, AK",1,rain
2018-07-16,"Bristol/Johnson City/Kingsport, TN",1,cloudy
2018-07-16,"Burbank, CA",1,cloudy
2018-07-16,"Chicago, IL",1,rain
2018-07-16,"Dallas, TX",1,sunny
2018-07-16,"Dothan, AL",1,rain
2018-07-16,"Fort Myers, FL",1,rain
2018-07-16,"Medford, OR",1,sunny
2018-07-16,"Miami, FL",1,rain
2018-07-16,"Minneapolis, MN",1,sunny
2018-07-16,"Newark, NJ",1,sunny
2018-07-16,"Pittsburgh, PA",1,sunny
2018-07-16,"Portland, OR",1,sunny
2018-07-16,"Punta Gorda, FL",1,rain
2018-07-16,"San Francisco, CA",1,sunny
2018-07-16,"Sanford, FL",1,rain
2018-07-17,"Chicago, IL",1,sunny
2018-07-17,"Denver, CO",1,rain
2018-07-17,"Detroit, MI",1,sunny
2018-07-18,"Seattle, WA",1,cloudy
2018-07-19,"Bangor, ME",1,sunny
2018-07-21,"San Diego, CA",1,cloudy
2018-07-20,"Minneapolis, MN",1,rain
2018-07-20,"New Orleans, LA",1,sunny
2018-07-20,"Newark, NJ",1,sunny
2018-07-20,"Orlando, FL",1,rain
2018-07-20,"Providence, RI",1,sunny
2018-07-20,"Raleigh/Durham, NC",1,rain
2018-07-20,"Tallahassee, FL",1,rain
2018-07-20,"Tampa, FL",1,rain
2018-07-21,"Anchorage, AK",1,sunny
2018-07-21,"Appleton, WI",1,rain
2018-07-21,"Charlotte, NC",1,rain
2018-07-21,"Colorado Springs, CO",1,sunny
2018-07-21,"Dallas/Fort Worth, TX",1,sunny
2018-07-21,"Flint, MI",1,rain
2018-07-21,"Kahului, HI",1,no weather data
2018-07-21,"Las Vegas, NV",1,cloudy
2018-07-21,"Medford, OR",1,sunny
2018-07-21,"New Orleans, LA",1,sunny
2018-07-21,"Oakland, CA",1,sunny
2018-07-21,"Ontario, CA",1,sunny
2018-07-21,"Orlando, FL",1,rain
2018-07-21,"Pensacola, FL",1,sunny
2018-07-21,"Phoenix, AZ",1,rain
2018-07-20,"Nashville, TN",1,rain
2018-07-20,"Miami, FL",1,cloudy
2018-07-19,"Charlotte, NC",1,cloudy
2018-07-20,"Eagle, CO",1,cloudy
2018-07-19,"Chicago, IL",1,rain
2018-07-19,"Columbus, OH",1,sunny
2018-07-19,"Dallas/Fort Worth, TX",1,sunny
2018-07-19,"Fort Wayne, IN",1,sunny
2018-07-19,"Houston, TX",1,sunny
2018-07-19,"Los Angeles, CA",1,sunny
2018-07-19,"Lynchburg, VA",1,sunny
2018-07-19,"Orlando, FL",1,rain
2018-07-19,"Pasco/Kennewick/Richland, WA",1,sunny
2018-07-19,"Salt Lake City, UT",1,sunny
2018-07-19,"Santa Ana, CA",1,cloudy
2018-07-19,"Seattle, WA",1,cloudy
2018-07-19,"South Bend, IN",1,sunny
2018-07-19,"Washington, DC",1,sunny
2018-07-20,"Allentown/Bethlehem/Easton, PA",1,sunny
2018-07-20,"Atlantic City, NJ",1,sunny
2018-07-20,"Austin, TX",1,sunny
2018-07-20,"Baltimore, MD",1,sunny
2018-07-20,"Buffalo, NY",1,sunny
2018-07-20,"Charlotte, NC",1,cloudy
2018-07-20,"Chicago, IL",1,rain
2018-07-20,"Cincinnati, OH",1,rain
2018-07-20,"Dallas/Fort Worth, TX",1,sunny
2018-07-04,"Harrisburg, PA",1,rain
2018-07-04,"Denver, CO",1,sunny
2018-06-08,"Louisville, KY",1,sunny
2018-06-16,"Milwaukee, WI",1,rain
2018-06-16,"Boise, ID",1,sunny
2018-06-16,"Burbank, CA",1,cloudy
2018-06-16,"Cedar Rapids/Iowa City, IA",1,sunny
2018-06-16,"Cleveland, OH",1,rain
2018-06-16,"Columbus, OH",1,rain
2018-06-16,"Dallas/Fort Worth, TX",1,sunny
2018-06-16,"Denver, CO",1,cloudy
2018-06-16,"Fargo, ND",1,rain
2018-06-16,"Las Vegas, NV",1,sunny
2018-06-16,"Los Angeles, CA",1,cloudy
2018-06-16,"Miami, FL",1,sunny
2018-06-16,"Minneapolis, MN",1,rain
2018-07-04,"Columbus, OH",1,sunny
2018-06-16,"Missoula, MT",1,rain
2018-06-16,"New Orleans, LA",1,rain
2018-06-16,"Newark, NJ",1,sunny
2018-06-16,"Oakland, CA",1,sunny
2018-06-16,"Oklahoma City, OK",1,sunny
2018-06-16,"Orlando, FL",1,rain
2018-06-16,"Philadelphia, PA",1,sunny
2018-06-16,"Rochester, NY",1,sunny
2018-06-16,"Salt Lake City, UT",1,sunny
2018-06-16,"San Diego, CA",1,cloudy
2018-06-16,"San Francisco, CA",1,cloudy
2018-06-16,"Billings, MT",1,rain
2018-06-16,"Baltimore, MD",1,sunny
2018-06-16,"Atlanta, GA",1,sunny
2018-06-15,"White Plains, NY",1,sunny
2018-06-14,"Norfolk, VA",1,sunny
2018-06-14,"Philadelphia, PA",1,sunny
2018-06-14,"Phoenix, AZ",1,sunny
2018-06-14,"Portland, OR",1,cloudy
2018-06-14,"Richmond, VA",1,sunny
2018-06-14,"San Diego, CA",1,sunny
2018-06-14,"Sarasota/Bradenton, FL",1,cloudy
2018-06-14,"St. Louis, MO",1,cloudy
2018-06-14,"Washington, DC",1,sunny
2018-06-15,"Alpena, MI",1,sunny
2018-06-15,"Austin, TX",1,sunny
2018-06-15,"Boston, MA",1,rain
2018-06-15,"Charlotte, NC",1,sunny
2018-06-15,"Chicago, IL",1,sunny
2018-06-15,"Dallas/Fort Worth, TX",1,sunny
2018-06-15,"Honolulu, HI",1,cloudy
2018-06-15,"Los Angeles, CA",1,sunny
2018-06-15,"Orlando, FL",1,rain
2018-06-15,"Phoenix, AZ",1,cloudy
2018-06-15,"Richmond, VA",1,sunny
2018-06-15,"San Antonio, TX",1,sunny
2018-06-15,"Seattle, WA",1,sunny
2018-06-15,"West Palm Beach/Palm Beach, FL",1,rain
2018-06-16,"San Juan, PR",1,sunny
2018-06-16,"Sioux Falls, SD",1,sunny
2018-06-16,"Tampa, FL",1,rain
2018-06-18,"Grand Rapids, MI",1,rain
2018-06-18,"Kansas City, MO",1,sunny
2018-06-18,"Madison, WI",1,rain
2018-06-18,"Newark, NJ",1,sunny
2018-06-18,"Orlando, FL",1,sunny
2018-06-18,"Philadelphia, PA",1,sunny
2018-06-18,"Pittsburgh, PA",1,rain
2018-06-18,"Portland, OR",1,sunny
2018-06-18,"Raleigh/Durham, NC",1,sunny
2018-06-18,"Seattle, WA",1,sunny
2018-06-18,"Williston, ND",1,sunny
2018-06-19,"Albany, NY",1,rain
2018-06-19,"Austin, TX",1,rain
2018-06-19,"Baltimore, MD",1,rain
2018-06-19,"Burbank, CA",1,sunny
2018-06-19,"Burlington, VT",1,sunny
2018-06-19,"Dallas/Fort Worth, TX",1,rain
2018-06-19,"Denver, CO",1,rain
2018-06-19,"Fort Lauderdale, FL",1,cloudy
2018-06-19,"Greer, SC",1,sunny
2018-06-19,"Minneapolis, MN",1,rain
2018-06-19,"New York, NY",1,rain
2018-06-19,"Oklahoma City, OK",1,cloudy
2018-06-19,"Orlando, FL",1,sunny
2018-06-18,"Houston, TX",1,rain
2018-06-18,"Detroit, MI",1,rain
2018-06-16,"Twin Falls, ID",1,sunny
2018-06-18,"Des Moines, IA",1,rain
2018-06-16,"Washington, DC",1,sunny
2018-06-17,"Asheville, NC",1,rain
2018-06-17,"Burlington, VT",1,sunny
2018-06-17,"Cedar City, UT",1,sunny
2018-06-17,"Charleston, SC",1,sunny
2018-06-17,"Dallas, TX",1,rain
2018-06-17,"Dallas/Fort Worth, TX",1,rain
2018-06-17,"Detroit, MI",1,sunny
2018-06-17,"Hartford, CT",1,sunny
2018-06-17,"Houston, TX",1,rain
2018-06-17,"Indianapolis, IN",1,sunny
2018-06-17,"Nashville, TN",1,sunny
2018-06-17,"Omaha, NE",1,sunny
2018-06-17,"Pasco/Kennewick/Richland, WA",1,sunny
2018-06-17,"Phoenix, AZ",1,sunny
2018-06-17,"Quincy, IL",1,sunny
2018-06-17,"San Diego, CA",1,cloudy
2018-06-17,"San Francisco, CA",1,cloudy
2018-06-17,"Springfield, IL",1,sunny
2018-06-17,"St. Louis, MO",1,sunny
2018-06-18,"Atlanta, GA",1,cloudy
2018-06-18,"Buffalo, NY",1,rain
2018-06-18,"Columbus, OH",1,sunny
2018-06-14,"Newark, NJ",1,sunny
2018-06-14,"Nashville, TN",1,cloudy
2018-06-14,"Montrose/Delta, CO",1,sunny
2018-06-10,"Oakland, CA",1,sunny
2018-06-10,"Portland, OR",1,rain
2018-06-10,"Reno, NV",1,sunny
2018-06-10,"Salt Lake City, UT",1,sunny
2018-06-10,"San Diego, CA",1,sunny
2018-06-11,"Atlanta, GA",1,rain
2018-06-11,"Boston, MA",1,sunny
2018-06-11,"Charlotte, NC",1,rain
2018-06-11,"Chattanooga, TN",1,rain
2018-06-11,"Chicago, IL",1,cloudy
2018-06-11,"Dallas, TX",1,cloudy
2018-06-11,"Denver, CO",1,sunny
2018-06-11,"Indianapolis, IN",1,rain
2018-06-11,"Kansas City, MO",1,sunny
2018-06-11,"Memphis, TN",1,rain
2018-06-11,"Minneapolis, MN",1,rain
2018-06-11,"Mosinee, WI",1,cloudy
2018-06-11,"New York, NY",1,rain
2018-06-11,"Ontario, CA",1,sunny
2018-06-11,"Portland, OR",1,rain
2018-06-11,"San Diego, CA",1,sunny
2018-06-11,"Spokane, WA",1,sunny
2018-06-11,"St. Louis, MO",1,rain
2018-06-11,"Tucson, AZ",1,sunny
2018-06-10,"Orlando, FL",1,sunny
2018-06-10,"Milwaukee, WI",1,rain
2018-06-12,"Burbank, CA",1,sunny
2018-06-10,"Green Bay, WI",1,cloudy
2018-06-08,"Omaha, NE",1,sunny
2018-06-08,"Portland, OR",1,rain
2018-06-08,"San Diego, CA",1,sunny
2018-06-08,"San Francisco, CA",1,sunny
2018-06-09,"Austin, TX",1,rain
2018-06-09,"Chicago, IL",1,rain
2018-06-09,"Dayton, OH",1,sunny
2018-06-09,"Denver, CO",1,sunny
2018-06-09,"Detroit, MI",1,rain
2018-06-09,"Green Bay, WI",1,cloudy
2018-06-09,"Honolulu, HI",1,sunny
2018-06-09,"Houston, TX",1,rain
2018-06-09,"Knoxville, TN",1,sunny
2018-06-09,"Los Angeles, CA",1,sunny
2018-06-09,"Miami, FL",1,rain
2018-06-09,"New Orleans, LA",1,sunny
2018-06-09,"Pasco/Kennewick/Richland, WA",1,rain
2018-06-09,"Washington, DC",1,rain
2018-06-10,"Birmingham, AL",1,rain
2018-06-10,"Boston, MA",1,sunny
2018-06-10,"Burbank, CA",1,sunny
2018-06-10,"Charlotte, NC",1,sunny
2018-06-10,"Fort Lauderdale, FL",1,rain
2018-06-12,"Alexandria, LA",1,rain
2018-06-12,"Charleston, SC",1,rain
2018-06-14,"Minneapolis, MN",1,sunny
2018-06-13,"Oakland, CA",1,sunny
2018-06-13,"Orlando, FL",1,rain
2018-06-13,"Philadelphia, PA",1,rain
2018-06-13,"Sacramento, CA",1,sunny
2018-06-13,"Salt Lake City, UT",1,sunny
2018-06-13,"San Diego, CA",1,sunny
2018-06-13,"Santa Ana, CA",1,sunny
2018-06-13,"Seattle, WA",1,rain
2018-06-13,"Sioux Falls, SD",1,sunny
2018-06-13,"South Bend, IN",1,sunny
2018-06-13,"St. Louis, MO",1,sunny
2018-06-13,"Tucson, AZ",1,sunny
2018-06-13,"Washington, DC",1,rain
2018-06-14,"Anchorage, AK",1,sunny
2018-06-14,"Atlanta, GA",1,rain
2018-06-14,"Dallas/Fort Worth, TX",1,sunny
2018-06-14,"Detroit, MI",1,sunny
2018-06-14,"Fort Lauderdale, FL",1,rain
2018-06-14,"Houston, TX",1,rain
2018-06-14,"Indianapolis, IN",1,sunny
2018-06-14,"Kansas City, MO",1,rain
2018-06-14,"Madison, WI",1,sunny
2018-06-14,"Memphis, TN",1,sunny
2018-06-14,"Milwaukee, WI",1,sunny
2018-06-13,"Omaha, NE",1,sunny
2018-06-13,"Lincoln, NE",1,sunny
2018-06-12,"Indianapolis, IN",1,rain
2018-06-13,"Jacksonville, FL",1,rain
2018-06-12,"Jacksonville, FL",1,rain
2018-06-12,"Las Vegas, NV",1,sunny
2018-06-12,"Los Angeles, CA",1,sunny
2018-06-12,"Memphis, TN",1,rain
2018-06-12,"Minneapolis, MN",1,rain
2018-06-12,"Nashville, TN",1,rain
2018-06-12,"Newark, NJ",1,sunny
2018-06-12,"Omaha, NE",1,cloudy
2018-06-12,"Orlando, FL",1,rain
2018-06-12,"Philadelphia, PA",1,sunny
2018-06-12,"Richmond, VA",1,cloudy
2018-06-12,"San Francisco, CA",1,sunny
2018-06-12,"Washington, DC",1,cloudy
2018-06-12,"West Palm Beach/Palm Beach, FL",1,rain
2018-06-13,"Albuquerque, NM",1,sunny
2018-06-13,"Atlanta, GA",1,rain
2018-06-13,"Birmingham, AL",1,rain
2018-06-13,"Chicago, IL",1,sunny
2018-06-13,"Cleveland, OH",1,rain
2018-06-13,"Dallas, TX",1,sunny
2018-06-13,"Fort Lauderdale, FL",1,rain
2018-06-13,"Greer, SC",1,cloudy
2018-06-19,"San Diego, CA",1,cloudy
2018-06-19,"San Jose, CA",1,sunny
2018-06-19,"Santa Ana, CA",1,sunny
2018-06-27,"Savannah, GA",1,rain
2018-06-27,"Seattle, WA",1,cloudy
2018-06-27,"Tulsa, OK",1,sunny
2018-06-27,"Wichita, KS",1,sunny
2018-06-28,"Albuquerque, NM",1,sunny
2018-06-28,"Baltimore, MD",1,rain
2018-06-28,"Buffalo, NY",1,rain
2018-06-28,"Elmira/Corning, NY",1,rain
2018-06-28,"Fort Lauderdale, FL",1,rain
2018-06-28,"Great Falls, MT",1,sunny
2018-06-28,"Green Bay, WI",1,sunny
2018-06-28,"Houston, TX",1,rain
2018-06-28,"Las Vegas, NV",1,sunny
2018-06-28,"Madison, WI",1,sunny
2018-06-28,"New Orleans, LA",1,sunny
2018-06-28,"New York, NY",1,rain
2018-06-28,"Oklahoma City, OK",1,sunny
2018-06-28,"Orlando, FL",1,rain
2018-06-28,"Philadelphia, PA",1,rain
2018-06-28,"Providence, RI",1,rain
2018-06-28,"Springfield, MO",1,sunny
2018-06-29,"Austin, TX",1,sunny
2018-06-29,"Cincinnati, OH",1,sunny
2018-06-29,"Columbus, OH",1,sunny
2018-06-27,"Scranton/Wilkes-Barre, PA",1,rain
2018-06-27,"San Francisco, CA",1,cloudy
2018-06-29,"El Paso, TX",1,rain
2018-06-27,"Sacramento, CA",1,sunny
2018-06-26,"Washington, DC",1,cloudy
2018-06-26,"Wilmington, NC",1,rain
2018-06-27,"Anchorage, AK",1,cloudy
2018-06-27,"Appleton, WI",1,rain
2018-06-27,"Asheville, NC",1,rain
2018-06-27,"Austin, TX",1,sunny
2018-06-27,"Boston, MA",1,cloudy
2018-06-27,"Burlington, VT",1,rain
2018-06-27,"Charleston, SC",1,rain
2018-06-27,"Cleveland, OH",1,rain
2018-06-27,"Dallas, TX",1,sunny
2018-06-27,"Dayton, OH",1,rain
2018-06-27,"Denver, CO",1,sunny
2018-06-27,"Fayetteville, NC",1,cloudy
2018-06-27,"Hartford, CT",1,rain
2018-06-27,"Houston, TX",1,sunny
2018-06-27,"Indianapolis, IN",1,rain
2018-06-27,"Kodiak, AK",1,rain
2018-06-27,"Las Vegas, NV",1,sunny
2018-06-27,"Miami, FL",1,rain
2018-06-27,"Minneapolis, MN",1,cloudy
2018-06-27,"Mission/McAllen/Edinburg, TX",1,sunny
2018-06-27,"Philadelphia, PA",1,rain
2018-06-29,"Dallas, TX",1,sunny
2018-06-29,"Greer, SC",1,cloudy
2018-06-26,"Shreveport, LA",1,sunny
2018-07-01,"Albuquerque, NM",1,sunny
2018-07-01,"Boise, ID",1,sunny
2018-07-01,"Charlotte, NC",1,cloudy
2018-07-01,"Myrtle Beach, SC",1,rain
2018-07-01,"Salt Lake City, UT",1,sunny
2018-07-02,"Boise, ID",1,sunny
2018-07-02,"Charleston, SC",1,sunny
2018-07-02,"Charlotte, NC",1,rain
2018-07-02,"Des Moines, IA",1,sunny
2018-07-02,"Norfolk, VA",1,sunny
2018-07-02,"Sacramento, CA",1,sunny
2018-07-02,"Sanford, FL",1,rain
2018-07-02,"Seattle, WA",1,rain
2018-07-02,"St. Petersburg, FL",1,rain
2018-07-02,"Wenatchee, WA",1,sunny
2018-07-03,"Chicago, IL",1,sunny
2018-07-03,"Flint, MI",1,sunny
2018-07-03,"Jackson, WY",1,rain
2018-07-03,"Lexington, KY",1,sunny
2018-07-03,"Philadelphia, PA",1,rain
2018-07-03,"Phoenix, AZ",1,sunny
2018-07-03,"Saginaw/Bay City/Midland, MI",1,sunny
2018-07-03,"Sanford, FL",1,rain
2018-07-04,"Austin, TX",1,rain
2018-07-01,"Baton Rouge, LA",1,rain
2018-06-30,"Wilmington, NC",1,sunny
2018-06-29,"Hilo, HI",1,rain
2018-06-30,"Salt Lake City, UT",1,sunny
2018-06-29,"Houston, TX",1,sunny
2018-06-29,"Indianapolis, IN",1,sunny
2018-06-29,"Los Angeles, CA",1,sunny
2018-06-29,"Midland/Odessa, TX",1,rain
2018-06-29,"Myrtle Beach, SC",1,rain
2018-06-29,"New Orleans, LA",1,rain
2018-06-29,"Newark, NJ",1,sunny
2018-06-29,"Norfolk, VA",1,sunny
2018-06-29,"Oakland, CA",1,sunny
2018-06-29,"Portland, OR",1,sunny
2018-06-30,"Atlanta, GA",1,sunny
2018-06-30,"Baltimore, MD",1,sunny
2018-06-30,"Bismarck/Mandan, ND",1,rain
2018-06-30,"Boston, MA",1,sunny
2018-06-30,"Chicago, IL",1,sunny
2018-06-30,"Denver, CO",1,rain
2018-06-30,"Kahului, HI",1,no weather data
2018-06-30,"Los Angeles, CA",1,sunny
2018-06-30,"Minneapolis, MN",1,rain
2018-06-30,"Philadelphia, PA",1,sunny
2018-06-30,"Portland, OR",1,cloudy
2018-06-30,"Raleigh/Durham, NC",1,cloudy
2018-06-26,"St. George, UT",1,sunny
2018-06-26,"Seattle, WA",1,rain
2018-06-19,"Seattle, WA",1,sunny
2018-06-21,"San Diego, CA",1,cloudy
2018-06-21,"Wilmington, NC",1,sunny
2018-06-22,"Albany, NY",1,sunny
2018-06-22,"Albuquerque, NM",1,sunny
2018-06-22,"Boston, MA",1,sunny
2018-06-22,"Burbank, CA",1,sunny
